match_id,date,player1,player2,sets1,sets2
7646922,2023-12-31 23:30:00,Martin Huk,Rostyslav Kliuchuk,3,1
7646918,2023-12-31 23:30:00,Jiri Plachy,Richard Krejci,3,1
7646929,2023-12-31 23:00:00,Ondrej Svacha,Michal Sklenar,1,3
7646917,2023-12-31 23:00:00,Frantisek Briza,Miroslav Adamec,0,3
7651202,2023-12-31 22:30:00,Roman Jonas,Petr Svoboda,3,0
7651183,2023-12-31 22:30:00,Patrik Pycha,Jiri Plachy,2,3
7651201,2023-12-31 22:30:00,Tomas Turek,Rostyslav Kliuchuk,0,3
7651186,2023-12-31 22:30:00,Svatoslav Stempen,Radomir Benesz,1,3
7651242,2023-12-31 22:00:00,Miloslav Dvorak,Zdenek Nevrtal,3,0
7651185,2023-12-31 22:00:00,Libor Jemelka,Petr Osvald,2,3
7651184,2023-12-31 22:00:00,Martin Huk,Michal Regner,1,3
7651182,2023-12-31 22:00:00,Kamil Novak,Richard Krejci,0,3
7646874,2023-12-31 21:30:00,Miloslav Dvorak,Zdenek Nevrtal,3,1
7646871,2023-12-31 21:30:00,Radomir Benesz,Petr Osvald,3,1
7646870,2023-12-31 21:30:00,Rostyslav Kliuchuk,Michal Regner,3,0
7646862,2023-12-31 21:30:00,Richard Krejci,Jiri Plachy,0,3
7646861,2023-12-31 21:00:00,Kamil Novak,Patrik Pycha,0,3
7646873,2023-12-31 21:00:00,Roman Jonas,Petr Svoboda,3,0
7646875,2023-12-31 21:00:00,Libor Jemelka,Svatoslav Stempen,2,3
7646869,2023-12-31 21:00:00,Tomas Turek,Martin Huk,3,0
7646866,2023-12-31 20:30:00,Michal Regner,Tomas Turek,1,3
7646860,2023-12-31 20:30:00,Jiri Plachy,Kamil Novak,3,2
7646884,2023-12-31 20:30:00,Petr Osvald,Libor Jemelka,1,3
7646872,2023-12-31 20:30:00,Zdenek Nevrtal,Roman Jonas,0,3
7646857,2023-12-31 20:00:00,Miloslav Dvorak,Petr Svoboda,0,3
7646865,2023-12-31 20:00:00,Rostyslav Kliuchuk,Martin Huk,3,2
7646883,2023-12-31 20:00:00,Radomir Benesz,Svatoslav Stempen,2,3
7646859,2023-12-31 20:00:00,Richard Krejci,Patrik Pycha,1,3
7646868,2023-12-31 19:30:00,Petr Svoboda,Zdenek Nevrtal,3,1
7646864,2023-12-31 19:30:00,Martin Huk,Michal Regner,3,1
7647614,2023-12-31 19:30:00,Patrik Pycha,Jiri Plachy,3,2
7646882,2023-12-31 19:30:00,Svatoslav Stempen,Petr Osvald,3,2
7646863,2023-12-31 19:00:00,Tomas Turek,Rostyslav Kliuchuk,3,1
7646858,2023-12-31 19:00:00,Kamil Novak,Richard Krejci,3,1
7646881,2023-12-31 19:00:00,Libor Jemelka,Radomir Benesz,2,3
7646867,2023-12-31 19:00:00,Roman Jonas,Miloslav Dvorak,3,1
7650848,2023-12-31 18:30:00,Vaclav Zacek,Miroslav Necas,1,3
7650849,2023-12-31 18:30:00,Jan Przybyla,Richard Skacelik,2,3
7650850,2023-12-31 18:30:00,Adam Brazda,Jiri Louda,1,3
7650851,2023-12-31 18:30:00,Jaroslav Novotny,Tibor Kolenic,3,1
7650842,2023-12-31 18:00:00,Milan Longin,Milan Fisera,1,3
7650844,2023-12-31 18:00:00,Milan Klement,Martin Sobisek,1,3
7650839,2023-12-31 18:00:00,Milan Musil,Vojtech Konvicka,3,2
7650840,2023-12-31 18:00:00,Zdenek Nevrtal,Vaclav Svoboda,3,0
7646842,2023-12-31 17:30:00,Milan Klement,Martin Sobisek,3,0
7646840,2023-12-31 17:30:00,Milan Longin,Tibor Kolenic,3,2
7646836,2023-12-31 17:30:00,Vaclav Svoboda,Miroslav Necas,1,3
7646824,2023-12-31 17:30:00,Milan Musil,Jan Przybyla,1,3
7646839,2023-12-31 17:00:00,Milan Fisera,Jaroslav Novotny,0,3
7646835,2023-12-31 17:00:00,Vaclav Zacek,Zdenek Nevrtal,3,1
7646818,2023-12-31 17:00:00,Richard Skacelik,Vojtech Konvicka,3,0
7646828,2023-12-31 17:00:00,Jiri Louda,Adam Brazda,1,3
7646833,2023-12-31 16:30:00,Jan Przybyla,Richard Skacelik,3,1
7646834,2023-12-31 16:30:00,Miroslav Necas,Vaclav Zacek,2,3
7646838,2023-12-31 16:30:00,Tibor Kolenic,Milan Fisera,3,1
7646841,2023-12-31 16:30:00,Martin Sobisek,Jiri Louda,1,3
7646823,2023-12-31 16:00:00,Milan Klement,Adam Brazda,1,3
7646820,2023-12-31 16:00:00,Vaclav Svoboda,Zdenek Nevrtal,3,2
7646832,2023-12-31 16:00:00,Milan Musil,Vojtech Konvicka,3,1
7646826,2023-12-31 16:00:00,Milan Longin,Jaroslav Novotny,1,3
7646821,2023-12-31 15:30:00,Jaroslav Novotny,Tibor Kolenic,2,3
7646822,2023-12-31 15:30:00,Adam Brazda,Martin Sobisek,3,2
7646825,2023-12-31 15:30:00,Zdenek Nevrtal,Miroslav Necas,3,1
7646831,2023-12-31 15:30:00,Vojtech Konvicka,Jan Przybyla,1,3
7646830,2023-12-31 15:00:00,Richard Skacelik,Milan Musil,3,0
7646819,2023-12-31 15:00:00,Vaclav Zacek,Vaclav Svoboda,3,1
7646827,2023-12-31 15:00:00,Jiri Louda,Milan Klement,3,2
7646837,2023-12-31 15:00:00,Milan Fisera,Milan Longin,1,3
7650266,2023-12-31 14:30:00,Filip Sikora,Rostislav Niezgoda,2,3
7650235,2023-12-31 14:30:00,Jaroslav Bernat,Vlastimil Svatos,0,3
7650234,2023-12-31 14:30:00,Tomas Barta,Yurii Holovatiuk,3,0
7650233,2023-12-31 14:30:00,Petr Pesout,Miroslav Necas,0,3
7650227,2023-12-31 14:00:00,Petr Jakes,Antonin Kosprd,3,2
7650253,2023-12-31 14:00:00,Pavel Wawrosz,Martin Biolek,3,1
7650210,2023-12-31 14:00:00,Michal Syroha,Pavel Sprynar,3,2
7650220,2023-12-31 14:00:00,Jiri Machart,Miroslav Antos,3,2
7646735,2023-12-31 13:30:00,Miroslav Antos,Jaroslav Bernat,2,3
7646734,2023-12-31 13:30:00,Petr Jakes,Antonin Kosprd,3,1
7646700,2023-12-31 13:30:00,Tomas Barta,Yurii Holovatiuk,3,1
7646731,2023-12-31 13:30:00,Martin Biolek,Filip Sikora,3,2
7646725,2023-12-31 13:00:00,Pavel Wawrosz,Rostislav Niezgoda,2,3
7646733,2023-12-31 13:00:00,Petr Pesout,Miroslav Necas,3,0
7646736,2023-12-31 13:00:00,Vlastimil Svatos,Jiri Machart,3,0
7648111,2023-12-31 13:00:00,Michal Syroha,Pavel Sprynar,2,3
7648110,2023-12-31 12:30:00,Yurii Holovatiuk,Michal Syroha,3,2
7646730,2023-12-31 12:30:00,Jaroslav Bernat,Vlastimil Svatos,3,2
7646728,2023-12-31 12:30:00,Antonin Kosprd,Petr Pesout,3,2
7646724,2023-12-31 12:30:00,Filip Sikora,Pavel Wawrosz,3,1
7646732,2023-12-31 12:00:00,Petr Jakes,Miroslav Necas,1,3
7646729,2023-12-31 12:00:00,Miroslav Antos,Jiri Machart,0,3
7646723,2023-12-31 12:00:00,Martin Biolek,Rostislav Niezgoda,1,3
7646686,2023-12-31 12:00:00,Tomas Barta,Pavel Sprynar,3,1
7646685,2023-12-31 11:30:00,Pavel Sprynar,Yurii Holovatiuk,2,3
7646699,2023-12-31 11:30:00,Jiri Machart,Jaroslav Bernat,2,3
7646722,2023-12-31 11:30:00,Rostislav Niezgoda,Filip Sikora,0,3
7646727,2023-12-31 11:30:00,Miroslav Necas,Antonin Kosprd,3,1
7648109,2023-12-31 11:00:00,Michal Syroha,Tomas Barta,3,2
7646726,2023-12-31 11:00:00,Petr Pesout,Petr Jakes,3,1
7646721,2023-12-31 11:00:00,Pavel Wawrosz,Martin Biolek,3,0
7646698,2023-12-31 11:00:00,Vlastimil Svatos,Miroslav Antos,2,3
7649258,2023-12-31 10:30:00,Jaromir Kanok,Martin Stefek,2,3
7649257,2023-12-31 10:30:00,Jaroslav Strnad 1964,Matej Perny,3,1
7649255,2023-12-31 10:30:00,Martin Kucera,Martin Mastera,1,3
7649256,2023-12-31 10:30:00,Jiri Zuzanek,Radim Pavelka,3,2
7649246,2023-12-31 10:00:00,Ivo Palmi,Alois Kanak,3,0
7649243,2023-12-31 10:00:00,Radim Sindelar,Jan Volhejn,3,0
7649252,2023-12-31 10:00:00,Zdenek Kasinski,Radek Bartunek,3,0
7649251,2023-12-31 10:00:00,Jiri Pozarsky,Vojtech Kazda,3,1
7646623,2023-12-31 09:30:00,Radim Pavelka,Jiri Pozarsky,3,1
7646619,2023-12-31 09:30:00,Jan Volhejn,Radim Sindelar,1,3
7646627,2023-12-31 09:30:00,Matej Perny,Jaroslav Strnad 1964,3,2
7646645,2023-12-31 09:30:00,Ivo Palmi,Martin Stefek,2,3
7646644,2023-12-31 09:00:00,Jaromir Kanok,Alois Kanak,3,1
7646631,2023-12-31 09:00:00,Jiri Zuzanek,Vojtech Kazda,3,0
7646630,2023-12-31 09:00:00,Martin Mastera,Martin Kucera,0,3
7646215,2023-12-31 09:00:00,Zdenek Kasinski,Radek Bartunek,3,0
7646214,2023-12-31 08:30:00,Jaroslav Strnad 1964,Zdenek Kasinski,3,1
7646618,2023-12-31 08:30:00,Radim Sindelar,Martin Mastera,2,3
7646629,2023-12-31 08:30:00,Jiri Pozarsky,Jiri Zuzanek,3,1
7646643,2023-12-31 08:30:00,Martin Stefek,Jaromir Kanok,1,3
7646642,2023-12-31 08:00:00,Ivo Palmi,Alois Kanak,3,2
7646628,2023-12-31 08:00:00,Radim Pavelka,Vojtech Kazda,3,1
7646617,2023-12-31 08:00:00,Jan Volhejn,Martin Kucera,3,1
7646626,2023-12-31 08:00:00,Matej Perny,Radek Bartunek,2,3
7646616,2023-12-31 07:30:00,Martin Kucera,Radim Sindelar,3,1
7646641,2023-12-31 07:30:00,Alois Kanak,Martin Stefek,2,3
7646622,2023-12-31 07:30:00,Vojtech Kazda,Jiri Pozarsky,2,3
7646620,2023-12-31 07:30:00,Radek Bartunek,Jaroslav Strnad 1964,0,3
7646621,2023-12-31 07:00:00,Jiri Zuzanek,Radim Pavelka,3,1
7646216,2023-12-31 07:00:00,Zdenek Kasinski,Matej Perny,1,3
7646640,2023-12-31 07:00:00,Jaromir Kanok,Ivo Palmi,3,1
7646625,2023-12-31 07:00:00,Martin Mastera,Jan Volhejn,3,1
7648512,2023-12-31 04:30:00,Jan Svoboda,Jiri Ruzicka,3,1
7648452,2023-12-31 04:30:00,Ladislav Zatecka,Tomas Andrle,2,3
7648445,2023-12-31 04:00:00,Denis Hofman,Vladislav Hampejs,1,3
7648447,2023-12-31 04:00:00,Marek Placek,Jan Jablonovsky,1,3
7643672,2023-12-31 03:30:00,Jiri Ruzicka,Vladislav Hampejs,3,0
7643669,2023-12-31 03:30:00,Marek Placek,Tomas Andrle,0,3
7643671,2023-12-31 03:00:00,Denis Hofman,Jan Svoboda,1,3
7643668,2023-12-31 03:00:00,Ladislav Zatecka,Jan Jablonovsky,3,2
7647250,2023-12-31 02:30:00,Ales Bayer,Jiri Ruzicka,1,3
7643667,2023-12-31 02:30:00,Rostislav Hasmanda,Marek Placek,0,3
7643670,2023-12-31 02:00:00,Denis Hofman,Vladislav Hampejs,3,1
7643666,2023-12-31 02:00:00,Ladislav Zatecka,Tomas Andrle,2,3
7646764,2023-12-31 01:30:00,Jan Svoboda,Ales Bayer,3,1
7643665,2023-12-31 01:30:00,Jan Jablonovsky,Rostislav Hasmanda,3,2
7643659,2023-12-31 01:00:00,Jiri Ruzicka,Denis Hofman,3,0
7643662,2023-12-31 01:00:00,Marek Placek,Ladislav Zatecka,2,3
7643742,2023-12-31 00:30:00,Vladislav Hampejs,Ales Bayer,3,2
7643661,2023-12-31 00:30:00,Tomas Andrle,Rostislav Hasmanda,1,3
7643663,2023-12-31 00:00:00,Jan Svoboda,Jiri Ruzicka,3,1
7643660,2023-12-31 00:00:00,Jan Jablonovsky,Marek Placek,1,3
7646348,2023-12-30 23:30:00,Ales Bayer,Denis Hofman,2,3
7643657,2023-12-30 23:30:00,Rostislav Hasmanda,Ladislav Zatecka,1,3
7643656,2023-12-30 23:00:00,Tomas Andrle,Jan Jablonovsky,3,1
7643658,2023-12-30 23:00:00,Vladislav Hampejs,Jan Svoboda,2,3
7647895,2023-12-30 22:30:00,Josef Rossler,Karel Hons,2,3
7647870,2023-12-30 22:30:00,Dalimil Machander,Karel Baros,3,2
7647894,2023-12-30 22:30:00,Jaroslav Prokupek,Patrik Pycha,3,1
7647872,2023-12-30 22:30:00,Miroslav Barta,Jan Steffan,3,0
7647889,2023-12-30 22:00:00,Radek Limbursky,Jaroslav Svoboda,1,3
7647887,2023-12-30 22:00:00,Jiri Vojtech,Jiri Plachy,3,0
7647871,2023-12-30 22:00:00,Josef Pelikan,Jiri Hyrsl,0,3
7647869,2023-12-30 22:00:00,Marek Volny,Petr Chlad,2,3
7643893,2023-12-30 21:30:00,Karel Baros,Marek Volny,3,0
7643887,2023-12-30 21:30:00,Radek Limbursky,Karel Hons,1,3
7643895,2023-12-30 21:30:00,Jan Steffan,Josef Pelikan,3,0
7644440,2023-12-30 21:30:00,Jaroslav Prokupek,Patrik Pycha,2,3
7643098,2023-12-30 21:00:00,Josef Rossler,Jaroslav Svoboda,3,0
7643865,2023-12-30 21:00:00,Jiri Vojtech,Jiri Plachy,3,0
7643880,2023-12-30 21:00:00,Jiri Hyrsl,Miroslav Barta,1,3
7643886,2023-12-30 21:00:00,Dalimil Machander,Petr Chlad,3,0
7643892,2023-12-30 20:30:00,Marek Volny,Dalimil Machander,0,3
7643877,2023-12-30 20:30:00,Josef Pelikan,Jiri Hyrsl,3,1
7643864,2023-12-30 20:30:00,Patrik Pycha,Jiri Vojtech,3,2
7643099,2023-12-30 20:30:00,Karel Hons,Josef Rossler,2,3
7643891,2023-12-30 20:00:00,Karel Baros,Petr Chlad,3,2
7643863,2023-12-30 20:00:00,Jan Steffan,Miroslav Barta,0,3
7643894,2023-12-30 20:00:00,Radek Limbursky,Jaroslav Svoboda,3,1
7644392,2023-12-30 20:00:00,Jaroslav Prokupek,Jiri Plachy,3,1
7643890,2023-12-30 19:30:00,Petr Chlad,Marek Volny,1,3
7643873,2023-12-30 19:30:00,Miroslav Barta,Josef Pelikan,2,3
7643896,2023-12-30 19:30:00,Jaroslav Svoboda,Karel Hons,0,3
7644393,2023-12-30 19:30:00,Jiri Plachy,Patrik Pycha,3,0
7643889,2023-12-30 19:00:00,Dalimil Machander,Karel Baros,3,2
7643875,2023-12-30 19:00:00,Jiri Hyrsl,Jan Steffan,1,3
7643874,2023-12-30 19:00:00,Jiri Vojtech,Jaroslav Prokupek,1,3
7643100,2023-12-30 19:00:00,Josef Rossler,Radek Limbursky,3,1
7647332,2023-12-30 18:30:00,Josef Fuchs,Petr Machovec,3,2
7647346,2023-12-30 18:30:00,Pavel Gireth,Jan Kanera,3,1
7647347,2023-12-30 18:30:00,Michal Henzel,Martin Pavliska,3,2
7647474,2023-12-30 18:30:00,Milan Chalupnicek,Pavel Sprynar,3,1
7647352,2023-12-30 18:00:00,Vojtech Koubek,Zdenek Bilek,3,0
7647459,2023-12-30 18:00:00,Yurii Holovatiuk,Michal Syroha,3,2
7647335,2023-12-30 18:00:00,Ondrej Kus,Marek Holub,0,3
7647331,2023-12-30 18:00:00,Miloslav Kotil,Oldrich Musil,3,2
7643857,2023-12-30 17:30:00,Oldrich Musil,Petr Machovec,1,3
7643114,2023-12-30 17:30:00,Jan Kanera,Vojtech Koubek,3,1
7643869,2023-12-30 17:30:00,Marek Holub,Ondrej Kus,3,2
7643861,2023-12-30 17:30:00,Yurii Holovatiuk,Michal Syroha,3,2
7643860,2023-12-30 17:00:00,Pavel Sprynar,Milan Chalupnicek,0,3
7643855,2023-12-30 17:00:00,Michal Henzel,Martin Pavliska,2,3
7643852,2023-12-30 17:00:00,Miloslav Kotil,Josef Fuchs,2,3
7643111,2023-12-30 17:00:00,Pavel Gireth,Zdenek Bilek,3,2
7643870,2023-12-30 16:30:00,Petr Machovec,Miloslav Kotil,3,1
7643859,2023-12-30 16:30:00,Michal Syroha,Pavel Sprynar,1,3
7643868,2023-12-30 16:30:00,Ondrej Kus,Michal Henzel,2,3
7643862,2023-12-30 16:30:00,Vojtech Koubek,Pavel Gireth,2,3
7643854,2023-12-30 16:00:00,Marek Holub,Martin Pavliska,2,3
7643853,2023-12-30 16:00:00,Yurii Holovatiuk,Milan Chalupnicek,3,0
7643851,2023-12-30 16:00:00,Oldrich Musil,Josef Fuchs,0,3
7643113,2023-12-30 16:00:00,Jan Kanera,Zdenek Bilek,3,1
7643110,2023-12-30 15:30:00,Zdenek Bilek,Vojtech Koubek,2,3
7643856,2023-12-30 15:30:00,Josef Fuchs,Petr Machovec,3,1
7643867,2023-12-30 15:30:00,Martin Pavliska,Ondrej Kus,2,3
7643858,2023-12-30 15:30:00,Milan Chalupnicek,Michal Syroha,3,0
7643872,2023-12-30 15:00:00,Miloslav Kotil,Oldrich Musil,3,0
7643871,2023-12-30 15:00:00,Pavel Sprynar,Yurii Holovatiuk,3,0
7643866,2023-12-30 15:00:00,Michal Henzel,Marek Holub,3,0
7643112,2023-12-30 15:00:00,Pavel Gireth,Jan Kanera,3,1
7646678,2023-12-30 14:30:00,Tomas Holik,Martin Sobisek,3,0
7646679,2023-12-30 14:30:00,Daniel Branny,Radim Urbaniec,0,3
7646682,2023-12-30 14:30:00,Pavel Zdarsa,Ondrej Pros,0,3
7646677,2023-12-30 14:30:00,Josef Grill,Pavel Kulhanek,1,3
7646670,2023-12-30 14:00:00,Frantisek Just,Lukas Tonar,3,0
7646668,2023-12-30 14:00:00,Zdenek Kasinski,Ladislav Havel 1956,3,2
7646662,2023-12-30 14:00:00,Radim Uhlar,Zbynek Pagac,1,3
7646661,2023-12-30 14:00:00,Petr Budinsky,Petr Svec,1,3
7643608,2023-12-30 13:30:00,Ladislav Havel 1956,Pavel Kulhanek,1,3
7643641,2023-12-30 13:30:00,Lukas Tonar,Frantisek Just,0,3
7643640,2023-12-30 13:30:00,Daniel Branny,Zbynek Pagac,3,0
7643639,2023-12-30 13:30:00,Ondrej Pros,Petr Svec,3,0
7643603,2023-12-30 13:00:00,Petr Budinsky,Pavel Zdarsa,3,2
7643600,2023-12-30 13:00:00,Radim Urbaniec,Radim Uhlar,3,2
7643607,2023-12-30 13:00:00,Josef Grill,Zdenek Kasinski,3,1
7643611,2023-12-30 13:00:00,Tomas Holik,Martin Sobisek,3,1
7643681,2023-12-30 12:30:00,Frantisek Just,Tomas Holik,0,3
7643623,2023-12-30 12:30:00,Petr Svec,Petr Budinsky,1,3
7643606,2023-12-30 12:30:00,Pavel Kulhanek,Josef Grill,0,3
7643599,2023-12-30 12:30:00,Zbynek Pagac,Radim Urbaniec,1,3
7643605,2023-12-30 12:00:00,Ladislav Havel 1956,Zdenek Kasinski,0,3
7643602,2023-12-30 12:00:00,Ondrej Pros,Pavel Zdarsa,1,3
7643621,2023-12-30 12:00:00,Daniel Branny,Radim Uhlar,2,3
7643610,2023-12-30 12:00:00,Lukas Tonar,Martin Sobisek,2,3
7643598,2023-12-30 11:30:00,Radim Uhlar,Zbynek Pagac,3,2
7643612,2023-12-30 11:30:00,Martin Sobisek,Frantisek Just,3,2
7643622,2023-12-30 11:30:00,Pavel Zdarsa,Petr Svec,3,1
7643625,2023-12-30 11:30:00,Zdenek Kasinski,Pavel Kulhanek,2,3
7643609,2023-12-30 11:00:00,Tomas Holik,Lukas Tonar,3,2
7643604,2023-12-30 11:00:00,Josef Grill,Ladislav Havel 1956,3,1
7643601,2023-12-30 11:00:00,Petr Budinsky,Ondrej Pros,0,3
7643597,2023-12-30 11:00:00,Radim Urbaniec,Daniel Branny,2,3
7646051,2023-12-30 10:30:00,Petr Pesout,Vaclav Svoboda,2,3
7646050,2023-12-30 10:30:00,Martin Sobisek,Milan Klement,3,1
7646105,2023-12-30 10:30:00,Ondrej Homola,Martin Stefek,2,3
7646052,2023-12-30 10:30:00,Miroslav Adamec,Jan Briska,3,2
7646047,2023-12-30 10:00:00,Jan Kasal,Radek Limbursky,0,3
7646046,2023-12-30 10:00:00,Josef Belovsky,Frantisek Briza,3,1
7646074,2023-12-30 10:00:00,Tomas Suta,Ivo Palmi,3,2
7646049,2023-12-30 10:00:00,Jiri Zuzanek,Adam Brazda,1,3
7643615,2023-12-30 09:30:00,Jiri Zuzanek,Adam Brazda,3,1
7643596,2023-12-30 09:30:00,Tomas Suta,Ondrej Homola,2,3
7643589,2023-12-30 09:30:00,Miroslav Adamec,Jan Briska,3,2
7643618,2023-12-30 09:30:00,Jan Kasal,Radek Limbursky,3,1
7643588,2023-12-30 09:00:00,Josef Belovsky,Frantisek Briza,3,0
7643592,2023-12-30 09:00:00,Milan Klement,Martin Sobisek,2,3
7643617,2023-12-30 09:00:00,Petr Pesout,Vaclav Svoboda,3,1
7643620,2023-12-30 09:00:00,Ivo Palmi,Martin Stefek,2,3
7643595,2023-12-30 08:30:00,Ondrej Homola,Ivo Palmi,3,2
7643586,2023-12-30 08:30:00,Radek Limbursky,Petr Pesout,0,3
7643624,2023-12-30 08:30:00,Jan Briska,Josef Belovsky,3,1
7643614,2023-12-30 08:30:00,Adam Brazda,Milan Klement,0,3
7643616,2023-12-30 08:00:00,Jan Kasal,Vaclav Svoboda,1,3
7643594,2023-12-30 08:00:00,Tomas Suta,Martin Stefek,1,3
7643591,2023-12-30 08:00:00,Jiri Zuzanek,Martin Sobisek,2,3
7643587,2023-12-30 08:00:00,Miroslav Adamec,Frantisek Briza,3,1
7643619,2023-12-30 07:30:00,Frantisek Briza,Jan Briska,3,2
7643613,2023-12-30 07:30:00,Martin Sobisek,Adam Brazda,3,2
7643585,2023-12-30 07:30:00,Vaclav Svoboda,Radek Limbursky,2,3
7643593,2023-12-30 07:30:00,Martin Stefek,Ondrej Homola,1,3
7643590,2023-12-30 07:00:00,Milan Klement,Jiri Zuzanek,3,2
7643584,2023-12-30 07:00:00,Petr Pesout,Jan Kasal,3,1
7643583,2023-12-30 07:00:00,Ivo Palmi,Tomas Suta,0,3
7643582,2023-12-30 07:00:00,Josef Belovsky,Miroslav Adamec,1,3
7645234,2023-12-30 04:30:00,Kamil Gavelcik,Jaromir Cernik,2,3
7645214,2023-12-30 04:30:00,Lubor Sulava,Radek Bartunek,2,3
7645233,2023-12-30 04:00:00,Yurii Holovatiuk,Jaroslav Strnad 1961,2,3
7645213,2023-12-30 04:00:00,Lukas Krok,Jan Pleskot,3,1
7640585,2023-12-30 03:30:00,Jaroslav Strnad 1961,Jaromir Cernik,1,3
7640601,2023-12-30 03:30:00,Lukas Krok,Radek Bartunek,1,3
7640610,2023-12-30 03:00:00,Miroslav Barta,Jan Pleskot,3,0
7640596,2023-12-30 03:00:00,Yurii Holovatiuk,Michal Syroha,3,0
7640595,2023-12-30 02:30:00,Kamil Gavelcik,Jaroslav Strnad 1961,1,3
7640600,2023-12-30 02:30:00,Lubor Sulava,Lukas Krok,1,3
7640587,2023-12-30 02:00:00,Miroslav Barta,Radek Bartunek,0,3
7640584,2023-12-30 02:00:00,Yurii Holovatiuk,Jaromir Cernik,2,3
7640609,2023-12-30 01:30:00,Jan Pleskot,Lubor Sulava,1,3
7640607,2023-12-30 01:30:00,Michal Syroha,Kamil Gavelcik,1,3
7640594,2023-12-30 01:00:00,Jaroslav Strnad 1961,Yurii Holovatiuk,0,3
7640608,2023-12-30 01:00:00,Lukas Krok,Miroslav Barta,3,0
7640599,2023-12-30 00:30:00,Radek Bartunek,Lubor Sulava,1,3
7640583,2023-12-30 00:30:00,Jaromir Cernik,Kamil Gavelcik,1,3
7640593,2023-12-30 00:00:00,Michal Syroha,Jaroslav Strnad 1961,0,3
7640586,2023-12-30 00:00:00,Jan Pleskot,Lukas Krok,3,0
7640582,2023-12-29 23:30:00,Kamil Gavelcik,Yurii Holovatiuk,3,0
7640598,2023-12-29 23:30:00,Lubor Sulava,Miroslav Barta,3,1
7640581,2023-12-29 23:00:00,Jaromir Cernik,Michal Syroha,3,1
7640597,2023-12-29 23:00:00,Radek Bartunek,Jan Pleskot,3,2
7644722,2023-12-29 22:30:00,Michal Moravec,Petr Vicherek,2,3
7644723,2023-12-29 22:30:00,Zdenek Nevrtal,Petr Svoboda,1,3
7644724,2023-12-29 22:30:00,Milan Longin,Jaroslav Novotny,2,3
7644725,2023-12-29 22:30:00,Patrik Pycha,Jaroslav Prokupek,3,0
7644720,2023-12-29 22:00:00,Jiri Plachy,Radim Pavelka,3,0
7644719,2023-12-29 22:00:00,Milan Fisera,Tibor Kolenic,3,0
7644716,2023-12-29 22:00:00,Radim Jaros,Miroslav Necas,2,3
7644715,2023-12-29 22:00:00,Ondrej Paril,Radek Benes,0,3
7639748,2023-12-29 21:30:00,Jiri Plachy,Patrik Pycha,1,3
7641170,2023-12-29 21:30:00,Miroslav Necas,Zdenek Nevrtal,1,3
7641185,2023-12-29 21:30:00,Radek Benes,Michal Moravec,0,3
7641181,2023-12-29 21:30:00,Milan Longin,Tibor Kolenic,2,3
7641177,2023-12-29 21:00:00,Petr Svoboda,Radim Jaros,3,1
7639816,2023-12-29 21:00:00,Radim Pavelka,Jaroslav Prokupek,0,3
7641180,2023-12-29 21:00:00,Milan Fisera,Jaroslav Novotny,1,3
7641184,2023-12-29 21:00:00,Petr Vicherek,Ondrej Paril,3,0
7641183,2023-12-29 20:30:00,Michal Moravec,Petr Vicherek,3,2
7641172,2023-12-29 20:30:00,Patrik Pycha,Radim Pavelka,2,3
7641169,2023-12-29 20:30:00,Zdenek Nevrtal,Petr Svoboda,3,0
7641182,2023-12-29 20:30:00,Tibor Kolenic,Milan Fisera,2,3
7639749,2023-12-29 20:00:00,Jiri Plachy,Jaroslav Prokupek,2,3
7641174,2023-12-29 20:00:00,Radek Benes,Ondrej Paril,0,3
7641176,2023-12-29 20:00:00,Miroslav Necas,Radim Jaros,3,2
7641179,2023-12-29 20:00:00,Milan Longin,Jaroslav Novotny,3,0
7641178,2023-12-29 19:30:00,Jaroslav Novotny,Tibor Kolenic,3,1
7641167,2023-12-29 19:30:00,Ondrej Paril,Michal Moravec,0,3
7641168,2023-12-29 19:30:00,Radim Jaros,Zdenek Nevrtal,3,2
7639815,2023-12-29 19:30:00,Jaroslav Prokupek,Patrik Pycha,0,3
7641175,2023-12-29 19:00:00,Petr Svoboda,Miroslav Necas,3,0
7641173,2023-12-29 19:00:00,Petr Vicherek,Radek Benes,3,2
7641171,2023-12-29 19:00:00,Milan Fisera,Milan Longin,2,3
7639750,2023-12-29 19:00:00,Radim Pavelka,Jiri Plachy,0,3
7644149,2023-12-29 18:30:00,Jan Dzida,Martin Biolek,3,0
7644148,2023-12-29 18:30:00,Vitezslav Malina,Stepan Vyskocil,3,1
7644147,2023-12-29 18:30:00,Robin Pacha,Milan Urban,3,1
7644146,2023-12-29 18:30:00,Filip Kopecky,Michal Jezek,1,3
7644145,2023-12-29 18:00:00,Martin Bittner,Vladislav Hampejs,3,2
7644144,2023-12-29 18:00:00,Nikolas Kriz,Jaroslav Hajek,1,3
7644141,2023-12-29 18:00:00,Radek Rose,Rostyslav Kliuchuk,0,3
7644143,2023-12-29 18:00:00,Radomir Revay,Michael Sedlacek,2,3
7641139,2023-12-29 17:30:00,Jan Dzida,Radomir Revay,3,1
7641136,2023-12-29 17:30:00,Stepan Vyskocil,Jaroslav Hajek,3,2
7641128,2023-12-29 17:30:00,Milan Urban,Robin Pacha,1,3
7640664,2023-12-29 17:30:00,Rostyslav Kliuchuk,Michal Jezek,1,3
7641130,2023-12-29 17:00:00,Radek Rose,Filip Kopecky,2,3
