match_id,date,player1,player2,sets1,sets2,four_plus
11549494,2026-03-07 07:30:00,Adrian Walek,Jaroslav Schwan,3,1,1
11549515,2026-03-07 07:30:00,Vaclav Hruska Snr,Jaroslav Strnad 1964,0,3,0
11549537,2026-03-07 07:30:00,Michal Vedmoch,Josef Belovsky,2,3,1
11550065,2026-03-07 07:30:00,Milos Pospisil,Vaclav Dolezal,2,3,1
11550609,2026-03-07 07:30:00,Antonin Schneeberger,Vitezslav Bosak,3,1,1
11549502,2026-03-07 07:00:00,Pavel Berdych,Jiri Svec,3,0,0
11549612,2026-03-07 07:00:00,Dalimil Machander,Richard Skacelik,2,3,1
11549739,2026-03-07 07:00:00,Kyryl Darin,Jiri Havel,3,0,0
11549550,2026-03-07 07:00:00,Ivo Taichman,Alexandr Virag,3,1,1
11549478,2026-03-07 07:00:00,Dmitro Parhomenko,Jaroslav Prokupek,0,3,0
11553888,2026-03-07 04:30:00,Martin Vizek,Hoang Tai Nguyen Ba,2,3,1
11553884,2026-03-07 04:30:00,Karel Brozik,Viktor Vejvoda,1,3,1
11553883,2026-03-07 04:30:00,Roman Urban,Milan Smrcek,0,3,0
11553893,2026-03-07 04:00:00,Miroslav Novotny,Adam Svoboda,0,3,0
11553892,2026-03-07 04:00:00,Tomas Dousa,Jiri Plachy,1,3,1
11553885,2026-03-07 04:00:00,Jiri Louda,Marcel Pikous,2,3,1
11545997,2026-03-07 03:30:00,Roman Urban,Filip Jungman,3,1,1
11546151,2026-03-07 03:30:00,Hoang Tai Nguyen Ba,Jiri Dedek,3,2,1
11546469,2026-03-07 03:30:00,Marcel Pikous,Viktor Vejvoda,2,3,1
11546470,2026-03-07 03:00:00,Michal Regner,Jiri Louda,3,2,1
11545961,2026-03-07 03:00:00,Adam Svoboda,Milan Smrcek,3,0,0
11545983,2026-03-07 03:00:00,Tomas Dousa,Jiri Plachy,3,1,1
11546201,2026-03-07 02:30:00,Martin Vizek,Hoang Tai Nguyen Ba,3,1,1
11545975,2026-03-07 02:30:00,Miroslav Novotny,Roman Urban,0,3,0
11545957,2026-03-07 02:30:00,Karel Brozik,Marcel Pikous,3,1,1
11545934,2026-03-07 02:00:00,Michal Regner,Viktor Vejvoda,0,3,0
11545971,2026-03-07 02:00:00,Adam Svoboda,Filip Jungman,2,3,1
11545978,2026-03-07 02:00:00,Tomas Dousa,Jiri Dedek,3,1,1
11546000,2026-03-07 01:30:00,Jiri Plachy,Martin Vizek,1,3,1
11545970,2026-03-07 01:30:00,Milan Smrcek,Miroslav Novotny,3,1,1
11546935,2026-03-07 01:30:00,Jiri Louda,Karel Brozik,2,3,1
11546934,2026-03-07 01:00:00,Roman Urban,Adam Svoboda,3,1,1
11546199,2026-03-07 01:00:00,Hoang Tai Nguyen Ba,Tomas Dousa,3,2,1
11545914,2026-03-07 01:00:00,Marcel Pikous,Michal Regner,3,0,0
11545911,2026-03-07 00:30:00,Jiri Dedek,Martin Vizek,1,3,1
11545933,2026-03-07 00:30:00,Filip Jungman,Miroslav Novotny,0,3,0
11545927,2026-03-07 00:30:00,Viktor Vejvoda,Karel Brozik,3,2,1
11545947,2026-03-07 00:00:00,Milan Smrcek,Roman Urban,3,1,1
11544591,2026-03-07 00:00:00,Jiri Louda,Marcel Pikous,3,1,1
11546463,2026-03-07 00:00:00,Jiri Plachy,Hoang Tai Nguyen Ba,2,3,1
