match_id,match_date,player1,player2,match_link
15-04-2026-kuba-golaszewski-kamil-klocek,2026-04-15 16:45:00,Kuba Golaszewski,Kamil Klocek,https://scores24.live/en/table-tennis/15-04-2026-kuba-golaszewski-kamil-klocek
15-04-2026-pawel-gasiorski-krzysztof-juszczyk,2026-04-15 16:50:00,Pawel Gasiorski,Krzysztof Juszczyk,https://scores24.live/en/table-tennis/15-04-2026-pawel-gasiorski-krzysztof-juszczyk
15-04-2026-jakub-zochniak-szymon-brud,2026-04-15 16:55:00,Jakub Zochniak,Szymon Brud,https://scores24.live/en/table-tennis/15-04-2026-jakub-zochniak-szymon-brud
15-04-2026-patryk-jendrzejewski-ufnal-mateusz-edward-2,2026-04-15 17:00:00,Patryk Jendrzejewski,Mateusz Edward Ufnal,https://scores24.live/en/table-tennis/15-04-2026-patryk-jendrzejewski-ufnal-mateusz-edward-2
15-04-2026-oskar-jadach-rafal-gajda-1,2026-04-15 17:05:00,Oskar Jadach,Rafal Gajda,https://scores24.live/en/table-tennis/15-04-2026-oskar-jadach-rafal-gajda-1
15-04-2026-adrian-fabis-bartlomiej-mrugala,2026-04-15 17:05:00,Adrian Fabis,Bartlomiej Mrugala,https://scores24.live/en/table-tennis/15-04-2026-adrian-fabis-bartlomiej-mrugala
15-04-2026-oliver-vincenec-adam-ruszkiewicz,2026-04-15 17:10:00,Oliver Vincenec,Adam Ruszkiewicz,https://scores24.live/en/table-tennis/15-04-2026-oliver-vincenec-adam-ruszkiewicz
15-04-2026-piecowski-milosz-karol-sulkowski,2026-04-15 17:20:00,Milosz Piecowski,Karol Sulkowski,https://scores24.live/en/table-tennis/15-04-2026-piecowski-milosz-karol-sulkowski
15-04-2026-krystian-kolodziej-bartek-sulkowski,2026-04-15 17:25:00,Krystian Kolodziej,Bartek Sulkowski,https://scores24.live/en/table-tennis/15-04-2026-krystian-kolodziej-bartek-sulkowski
15-04-2026-kamil-klocek-stanislaw-wnek-2,2026-04-15 17:30:00,Kamil Klocek,Stanislaw Wnek,https://scores24.live/en/table-tennis/15-04-2026-kamil-klocek-stanislaw-wnek-2
15-04-2026-arkadiusz-skupinski-rybak-kazimierz,2026-04-15 17:30:00,Arkadiusz Skupinski,Damian Rybak,https://scores24.live/en/table-tennis/15-04-2026-arkadiusz-skupinski-rybak-kazimierz
15-04-2026-mariusz-koczyba-krzysztof-juszczyk,2026-04-15 17:35:00,Mariusz Koczyba,Krzysztof Juszczyk,https://scores24.live/en/table-tennis/15-04-2026-mariusz-koczyba-krzysztof-juszczyk
15-04-2026-piotr-szafranek-jakub-zochniak,2026-04-15 17:45:00,Piotr Szafranek,Jakub Zochniak,https://scores24.live/en/table-tennis/15-04-2026-piotr-szafranek-jakub-zochniak
15-04-2026-olbrycht-michal-patryk-jendrzejewski-2,2026-04-15 17:50:00,Michal Olbrycht,Patryk Jendrzejewski,https://scores24.live/en/table-tennis/15-04-2026-olbrycht-michal-patryk-jendrzejewski-2
15-04-2026-dawid-pyrek-barton-aleksander-1,2026-04-15 17:55:00,Dawid Pyrek,Aleksander Barton,https://scores24.live/en/table-tennis/15-04-2026-dawid-pyrek-barton-aleksander-1
15-04-2026-kuba-golaszewski-marcin-kowalczyk,2026-04-15 17:55:00,Kuba Golaszewski,Marcin Kowalczyk,https://scores24.live/en/table-tennis/15-04-2026-kuba-golaszewski-marcin-kowalczyk
15-04-2026-pytlas-wojciech-oliver-vincenec,2026-04-15 18:00:00,Wojciech Pytlas,Oliver Vincenec,https://scores24.live/en/table-tennis/15-04-2026-pytlas-wojciech-oliver-vincenec
15-04-2026-wojciech-gluszek-szymon-brud,2026-04-15 18:10:00,Wojciech Gluszek,Szymon Brud,https://scores24.live/en/table-tennis/15-04-2026-wojciech-gluszek-szymon-brud
15-04-2026-rutkowski-mateusz-ufnal-mateusz-edward-2,2026-04-15 18:15:00,Rutkowski Mateusz,Mateusz Edward Ufnal,https://scores24.live/en/table-tennis/15-04-2026-rutkowski-mateusz-ufnal-mateusz-edward-2
15-04-2026-miroslaw-warzecha-janus-slawomir,2026-04-15 18:20:00,Miroslaw Warzecha,Slawomir Janus,https://scores24.live/en/table-tennis/15-04-2026-miroslaw-warzecha-janus-slawomir
15-04-2026-bartlomiej-mrugala-stanislaw-wnek-2,2026-04-15 18:20:00,Bartlomiej Mrugala,Stanislaw Wnek,https://scores24.live/en/table-tennis/15-04-2026-bartlomiej-mrugala-stanislaw-wnek-2
15-04-2026-pawel-gasiorski-adam-ruszkiewicz,2026-04-15 18:25:00,Pawel Gasiorski,Adam Ruszkiewicz,https://scores24.live/en/table-tennis/15-04-2026-pawel-gasiorski-adam-ruszkiewicz
15-04-2026-piecowski-milosz-jakub-zochniak,2026-04-15 18:30:00,Milosz Piecowski,Jakub Zochniak,https://scores24.live/en/table-tennis/15-04-2026-piecowski-milosz-jakub-zochniak
15-04-2026-krystian-kolodziej-patryk-jendrzejewski,2026-04-15 18:35:00,Krystian Kolodziej,Patryk Jendrzejewski,https://scores24.live/en/table-tennis/15-04-2026-krystian-kolodziej-patryk-jendrzejewski
