player_low,player_high,matches,sweeps,avg_total_sets,avg_ATP,last_match,sweep_rate,non_sweep_rate
alexander tuzhylin,valeriy melnik,290,95,3.975862068965517,74.84137931034483,2026-04-11 18:25:00,0.3275862068965517,0.6724137931034483
alexander tuzhylin,yevhen masko,285,110,3.754385964912281,69.85263157894737,2026-04-11 20:25:00,0.38596491228070173,0.6140350877192983
anatolii dulich,denys maltsev,55,11,4.2,78.49090909090908,2026-01-28 05:55:00,0.2,0.8
anatolii dulich,gil taras,21,8,3.9523809523809526,76.47619047619048,2026-01-18 07:55:00,0.38095238095238093,0.6190476190476191
anatolii dulich,maksym khomenko,32,8,4.0,72.53125,2025-10-04 14:25:00,0.25,0.75
anatolii dulich,oleh savenkov,47,14,3.8297872340425534,69.51063829787235,2026-02-28 18:55:00,0.2978723404255319,0.7021276595744681
anatolii dulich,serhii kryvoshyi,37,13,4.054054054054054,73.97297297297297,2026-03-05 13:55:00,0.35135135135135137,0.6486486486486487
anatolii dulich,serhii prus,43,12,3.883720930232558,73.20930232558139,2026-02-07 18:55:00,0.27906976744186046,0.7209302325581395
anatolii dulich,volodymyr ivasiv,40,11,4.075,75.85,2026-03-21 15:25:00,0.275,0.725
anatolii dulich,yurii parahailo,21,7,4.0,71.71428571428571,2025-04-09 10:35:00,0.3333333333333333,0.6666666666666667
anatolii kovalenko,stefan yakimenko,21,8,4.0,74.28571428571429,2026-03-03 10:00:00,0.38095238095238093,0.6190476190476191
anatolii kuzmenko,dmytro tsurkalenko,42,14,3.9285714285714284,74.47619047619048,2026-03-15 06:00:00,0.3333333333333333,0.6666666666666667
anatolii kuzmenko,myhailo levytskii,30,6,4.166666666666667,77.1,2026-03-15 07:30:00,0.2,0.8
anatolii kuzmenko,oleh torianyk,47,17,3.9574468085106385,74.08510638297872,2026-01-31 15:00:00,0.3617021276595745,0.6382978723404256
anatolii kuzmenko,petr kolesnik,24,8,4.083333333333333,77.70833333333333,2025-10-31 06:00:00,0.3333333333333333,0.6666666666666667
anatolii kuzmenko,vadym kononenko,22,8,3.8181818181818183,70.9090909090909,2025-11-22 17:00:00,0.36363636363636365,0.6363636363636364
anatolii nazarov,andrii derevianko,120,27,4.133333333333334,78.825,2026-04-20 20:50:00,0.225,0.775
anatolii nazarov,artem yurkov,39,4,4.3076923076923075,84.02564102564102,2024-11-04 14:40:00,0.10256410256410256,0.8974358974358975
anatolii nazarov,daniil habrelyan,24,11,3.875,69.33333333333333,2025-12-30 08:50:00,0.4583333333333333,0.5416666666666667
anatolii nazarov,ivan efimenko,31,8,4.129032258064516,75.58064516129032,2024-10-26 08:50:00,0.25806451612903225,0.7419354838709677
anatolii nazarov,maksym mrykh,46,9,4.282608695652174,80.8695652173913,2025-03-06 09:00:00,0.1956521739130435,0.8043478260869565
anatolii nazarov,mykhailo sokur,179,39,4.173184357541899,78.62569832402235,2026-04-16 15:20:00,0.21787709497206703,0.782122905027933
anatolii nazarov,oleh kuzyshyn,139,37,4.093525179856115,75.71223021582733,2026-04-10 15:50:00,0.26618705035971224,0.7338129496402878
anatolii nazarov,oleksandr kolbasenko,23,4,4.086956521739131,74.95652173913044,2024-12-24 09:30:00,0.17391304347826086,0.8260869565217391
anatolii nazarov,oleksandr seliuchenko,20,2,4.3,83.4,2026-04-20 18:50:00,0.1,0.9
anatolii nazarov,oleksandr strutinskiy,120,46,3.825,71.375,2026-04-20 17:20:00,0.38333333333333336,0.6166666666666667
anatolii nazarov,oleksandr zhyrnov,49,15,3.979591836734694,74.0204081632653,2026-04-16 20:50:00,0.30612244897959184,0.6938775510204082
anatolii nazarov,oleksii nadporozhskyi,24,6,4.083333333333333,79.83333333333333,2025-12-31 14:05:00,0.25,0.75
anatolii nazarov,vadym ishchuk,134,45,3.9328358208955225,75.26865671641791,2026-04-13 20:50:00,0.3358208955223881,0.664179104477612
anatolii nazarov,valerii merzlikin,237,81,3.9831223628691985,74.65400843881856,2026-04-16 18:50:00,0.34177215189873417,0.6582278481012658
anatolii nazarov,viktor evtodiy,37,13,4.0,73.8108108108108,2025-02-25 07:20:00,0.35135135135135137,0.6486486486486487
anatolii nazarov,volodymyr savoliuk,90,17,4.211111111111111,77.74444444444444,2026-04-20 15:20:00,0.18888888888888888,0.8111111111111111
anatolii nazarov,yehor riadynskyi,79,25,3.949367088607595,74.77215189873418,2026-04-20 19:50:00,0.31645569620253167,0.6835443037974683
anatolii nazarov,yevhen skorobahatyi,39,19,3.769230769230769,71.87179487179488,2026-04-10 19:20:00,0.48717948717948717,0.5128205128205128
anatolii nikolenko,bohdan plakhtyi,109,34,4.018348623853211,74.3211009174312,2026-03-05 06:25:00,0.3119266055045872,0.6880733944954128
