player_low,player_high,matches,sweeps,avg_total_sets,avg_ATP,last_match,sweep_rate,non_sweep_rate
jakub tazler,jiri plachy,28,10,3.9285714285714284,75.0,2025-11-16 00:30:00,0.35714285714285715,0.6428571428571428
jakub tazler,jiri pozarsky,31,10,3.935483870967742,74.3225806451613,2026-03-27 13:00:00,0.3225806451612903,0.6774193548387097
jakub tazler,jiri zuzanek,26,12,3.8076923076923075,70.65384615384616,2026-03-15 20:00:00,0.46153846153846156,0.5384615384615384
jakub tazler,martin sobisek,36,13,3.9444444444444446,74.5,2026-03-28 22:00:00,0.3611111111111111,0.6388888888888888
jakub tazler,martin sychra,37,12,4.0,74.72972972972973,2026-03-19 09:00:00,0.32432432432432434,0.6756756756756757
jakub tazler,patrik pycha,50,17,3.98,74.88,2026-03-08 02:00:00,0.34,0.6599999999999999
jakub tazler,simon kadavy,25,1,4.44,84.4,2026-03-28 21:00:00,0.04,0.96
jakub tazler,tomas barta,25,4,4.12,76.84,2026-02-16 22:00:00,0.16,0.84
jakub tazler,tomas janata,28,9,4.0,74.07142857142857,2026-03-20 03:30:00,0.32142857142857145,0.6785714285714286
jakub tazler,tomas vinter,23,4,4.086956521739131,79.04347826086956,2026-03-29 13:30:00,0.17391304347826086,0.8260869565217391
jakub tazler,vladimir cermak,33,11,3.909090909090909,74.21212121212122,2026-03-29 10:00:00,0.3333333333333333,0.6666666666666667
jakub tazler,vladimr postelt,32,9,4.125,76.5625,2025-09-23 01:30:00,0.28125,0.71875
jakub vales,michal vavrecka,41,15,3.8292682926829267,71.82926829268293,2026-03-18 04:30:00,0.36585365853658536,0.6341463414634146
jakub vales,tomas postelt,22,4,4.318181818181818,83.9090909090909,2026-04-16 16:30:00,0.18181818181818182,0.8181818181818181
jakub vales,vojtech koubek,20,4,4.05,78.2,2026-04-16 17:30:00,0.2,0.8
jakub vales,vratislav petracek,33,12,3.9696969696969697,76.78787878787878,2026-04-20 20:00:00,0.36363636363636365,0.6363636363636364
jan blazek,rostyslav kliucuk,32,8,4.125,78.71875,2025-04-13 06:00:00,0.25,0.75
jan briska,jaroslav prokupek,40,8,4.25,79.7,2025-05-04 09:00:00,0.2,0.8
jan briska,jiri plachy,53,6,4.509433962264151,85.56603773584905,2025-05-07 22:00:00,0.11320754716981132,0.8867924528301887
jan briska,josef belovsky,49,3,4.489795918367347,86.91836734693878,2025-04-18 08:30:00,0.061224489795918366,0.9387755102040817
jan briska,kamil novak,23,1,4.478260869565218,87.43478260869566,2025-04-18 06:30:00,0.043478260869565216,0.9565217391304348
jan briska,kolar milan,25,4,4.36,80.48,2026-04-06 06:30:00,0.16,0.84
jan briska,kyryl darin,20,5,4.15,79.1,2026-01-21 11:00:00,0.25,0.75
jan briska,ladislav janousek,21,2,4.380952380952381,83.61904761904762,2025-02-18 12:30:00,0.09523809523809523,0.9047619047619048
jan briska,lukas malek,32,5,4.21875,79.0625,2025-11-19 14:04:00,0.15625,0.84375
jan briska,marek kostal,33,5,4.303030303030303,81.42424242424242,2025-05-04 06:00:00,0.15151515151515152,0.8484848484848485
jan briska,marek placek,44,8,4.340909090909091,85.45454545454545,2026-01-03 01:30:00,0.18181818181818182,0.8181818181818181
jan briska,martin sychra,22,3,4.454545454545454,81.9090909090909,2025-03-01 20:30:00,0.13636363636363635,0.8636363636363636
jan briska,mihail trinta,33,7,4.121212121212121,79.0,2026-01-24 18:30:00,0.21212121212121213,0.7878787878787878
jan briska,milan regner,26,5,4.269230769230769,82.76923076923077,2026-04-06 07:00:00,0.19230769230769232,0.8076923076923077
jan briska,miroslav adamec,20,2,4.4,83.45,2026-01-01 00:30:00,0.1,0.9
jan briska,radim pavelka,37,9,4.162162162162162,78.43243243243244,2025-05-19 22:30:00,0.24324324324324326,0.7567567567567568
jan briska,rotislav hasmanda,26,3,4.3076923076923075,84.07692307692308,2026-01-20 14:09:00,0.11538461538461539,0.8846153846153846
jan briska,tomas andrle,37,2,4.513513513513513,87.5945945945946,2026-01-11 08:00:00,0.05405405405405406,0.9459459459459459
jan briska,tomas janata,29,4,4.206896551724138,78.93103448275862,2025-05-08 00:30:00,0.13793103448275862,0.8620689655172413
jan briska,vaclav dolezal,26,5,4.5,87.03846153846153,2026-03-21 04:30:00,0.19230769230769232,0.8076923076923077
jan briska,vladimir cermak,31,7,4.225806451612903,78.6774193548387,2025-04-26 03:00:00,0.22580645161290322,0.7741935483870968
jan briska,vladimr postelt,40,7,4.225,80.125,2025-05-13 17:03:00,0.175,0.825
jan cernik,jan zajicek,21,10,3.8095238095238093,66.61904761904762,2026-02-14 13:00:00,0.47619047619047616,0.5238095238095238
jan cernik,michal vavrecka,29,8,4.0,77.93103448275862,2026-03-27 00:00:00,0.27586206896551724,0.7241379310344828
jan cernik,tomas turek,23,11,3.652173913043478,69.56521739130434,2025-11-17 18:30:00,0.4782608695652174,0.5217391304347826
jan cernik,vratislav petracek,36,11,4.166666666666667,76.75,2026-03-27 03:30:00,0.3055555555555556,0.6944444444444444
jan dzida,jiri novotny,22,6,4.090909090909091,75.54545454545455,2024-06-03 16:00:00,0.2727272727272727,0.7272727272727273
jan dzida,martin biolek,59,19,3.9322033898305087,72.45762711864407,2026-04-14 21:30:00,0.3220338983050847,0.6779661016949152
jan dzida,ondrej paril,27,10,3.888888888888889,75.4074074074074,2026-04-14 20:00:00,0.37037037037037035,0.6296296296296297
jan dzida,pavel wawrosz,54,11,4.2407407407407405,79.31481481481481,2026-04-04 18:00:00,0.2037037037037037,0.7962962962962963
jan dzida,rene kowal,20,6,4.05,72.5,2024-06-27 19:30:00,0.3,0.7
jan dzida,rostislav niezgoda,56,17,4.142857142857143,77.07142857142857,2024-06-27 20:00:00,0.30357142857142855,0.6964285714285714
jan jablonovsky,jaroslav prokupek,26,10,3.8461538461538463,71.38461538461539,2023-10-09 02:30:00,0.38461538461538464,0.6153846153846154
jan jablonovsky,jiri plachy,35,11,4.0285714285714285,74.14285714285714,2024-02-20 23:30:00,0.3142857142857143,0.6857142857142857
jan jablonovsky,josef belovsky,20,3,4.25,79.55,2023-09-07 12:00:00,0.15,0.85
jan jablonovsky,kamil novak,24,4,4.208333333333333,78.58333333333333,2023-10-11 01:00:00,0.16666666666666666,0.8333333333333334
jan jablonovsky,marek placek,21,9,3.857142857142857,72.0952380952381,2024-03-28 02:30:00,0.42857142857142855,0.5714285714285714
jan jablonovsky,miroslav adamec,26,7,4.076923076923077,78.03846153846153,2023-11-30 02:30:00,0.2692307692307692,0.7307692307692308
jan jablonovsky,rotislav hasmanda,20,6,4.05,76.65,2024-02-14 02:30:00,0.3,0.7
jan jablonovsky,tomas andrle,24,9,3.8333333333333335,69.29166666666667,2024-03-27 23:30:00,0.375,0.625
jan jirout,jan volhejn,26,6,4.1923076923076925,78.07692307692308,2025-03-05 17:30:00,0.23076923076923078,0.7692307692307692
jan jirout,michal zobac,29,7,4.103448275862069,76.20689655172414,2025-02-19 16:30:00,0.2413793103448276,0.7586206896551724
jan jirout,radek krcal,29,5,4.068965517241379,75.27586206896552,2025-03-05 18:00:00,0.1724137931034483,0.8275862068965517
jan jirout,tomas bartik,39,9,4.051282051282051,75.25641025641026,2025-03-05 16:00:00,0.23076923076923078,0.7692307692307692
jan jr varcl,josef belovsky,20,7,4.05,78.85,2026-01-29 09:00:00,0.35,0.65
jan jr varcl,kyryl darin,24,2,4.416666666666667,84.625,2026-02-19 10:30:00,0.08333333333333333,0.9166666666666666
jan jr varcl,mihail trinta,27,12,3.814814814814815,70.66666666666667,2026-03-11 09:00:00,0.4444444444444444,0.5555555555555556
jan kabelka,ladislav svanda,44,10,4.181818181818182,81.52272727272727,2025-05-25 18:30:00,0.22727272727272727,0.7727272727272727
jan kabelka,miroslav cyrus,28,8,4.107142857142857,75.96428571428571,2025-06-05 19:00:00,0.2857142857142857,0.7142857142857143
jan kabelka,ondrej pros,24,4,4.333333333333333,83.54166666666667,2025-06-16 20:00:00,0.16666666666666666,0.8333333333333334
jan kabelka,petr svec,59,15,4.084745762711864,77.45762711864407,2025-05-08 18:00:00,0.2542372881355932,0.7457627118644068
jan kabelka,petr svoboda,27,8,4.111111111111111,78.22222222222223,2024-08-02 19:30:00,0.2962962962962963,0.7037037037037037
jan kabelka,roman laznicka,27,8,4.074074074074074,78.07407407407408,2025-05-25 19:30:00,0.2962962962962963,0.7037037037037037
jan kanera,jan mecl jr,90,16,4.2444444444444445,80.64444444444445,2026-04-19 08:30:00,0.17777777777777778,0.8222222222222222
jan kanera,jiri nesnera,75,14,4.253333333333333,78.46666666666667,2026-02-11 15:30:00,0.18666666666666668,0.8133333333333334
jan kanera,jiri ruzicka,39,6,4.205128205128205,80.1025641025641,2026-04-12 13:00:00,0.15384615384615385,0.8461538461538461
jan kanera,josef kutifel,24,2,4.375,87.45833333333333,2023-05-10 17:30:00,0.08333333333333333,0.9166666666666666
jan kanera,josef obeslo jr,22,7,4.0,78.13636363636364,2025-10-12 09:00:00,0.3181818181818182,0.6818181818181819
jan kanera,lukas jindrak,107,38,4.037383177570093,75.33644859813084,2026-02-05 18:30:00,0.35514018691588783,0.6448598130841121
jan kanera,marek fabini,48,11,4.1875,78.125,2026-03-19 15:00:00,0.22916666666666666,0.7708333333333334
jan kanera,martin huk,106,24,4.1415094339622645,78.5,2026-04-11 13:00:00,0.22641509433962265,0.7735849056603774
jan kanera,michal jezek,41,2,4.341463414634147,81.60975609756098,2026-03-26 18:30:00,0.04878048780487805,0.9512195121951219
jan kanera,michal vavrecka,36,10,4.111111111111111,78.33333333333333,2026-04-19 06:30:00,0.2777777777777778,0.7222222222222222
jan kanera,michal zahradka,77,10,4.337662337662338,82.66233766233766,2026-03-12 16:30:00,0.12987012987012986,0.8701298701298701
jan kanera,pavel gireth,81,21,4.037037037037037,75.74074074074075,2026-02-26 15:30:00,0.25925925925925924,0.7407407407407407
jan kanera,petr bradach,26,4,4.230769230769231,79.76923076923077,2026-02-05 17:30:00,0.15384615384615385,0.8461538461538461
jan kanera,radek rose,34,9,4.029411764705882,76.5,2025-12-21 12:30:00,0.2647058823529412,0.7352941176470589
jan kanera,rostyslav kliucuk,38,14,3.8157894736842106,72.10526315789474,2025-04-01 15:30:00,0.3684210526315789,0.631578947368421
jan kanera,tadeas zika,61,13,4.262295081967213,82.78688524590164,2025-06-07 09:00:00,0.21311475409836064,0.7868852459016393
jan kanera,tomas kos,22,9,3.8181818181818183,71.72727272727273,2025-12-27 17:30:00,0.4090909090909091,0.5909090909090908
jan kanera,tomas postelt,150,24,4.32,83.33333333333333,2026-04-15 17:00:00,0.16,0.84
jan kanera,tomas prosa,95,18,4.189473684210526,80.34736842105264,2026-04-11 10:00:00,0.18947368421052632,0.8105263157894737
jan kanera,tomas turek,175,35,4.2057142857142855,79.97714285714285,2025-11-09 09:00:00,0.2,0.8
jan kanera,vojtech koubek,92,25,4.043478260869565,75.8586956521739,2026-02-01 11:30:00,0.2717391304347826,0.7282608695652174
jan kanera,vratislav petracek,55,16,3.963636363636364,75.89090909090909,2026-04-19 09:30:00,0.2909090909090909,0.7090909090909091
jan kanera,zdenek bilek,98,20,4.13265306122449,78.54081632653062,2025-07-14 15:30:00,0.20408163265306123,0.7959183673469388
jan krupnik,kamil kleprlik,27,3,4.407407407407407,84.0,2024-05-08 10:30:00,0.1111111111111111,0.8888888888888888
jan krupnik,zbynek pagac,23,2,4.391304347826087,84.3913043478261,2024-06-22 20:00:00,0.08695652173913043,0.9130434782608696
jan lovl,jan manhal,29,9,4.103448275862069,75.34482758620689,2025-06-29 06:00:00,0.3103448275862069,0.6896551724137931
jan lovl,jan ruzicka,50,15,3.96,71.28,2025-05-31 11:00:00,0.3,0.7
jan lovl,jaromir kriz,23,5,4.173913043478261,77.21739130434783,2025-05-16 15:00:00,0.21739130434782608,0.782608695652174
jan lovl,josef koutnik,34,9,4.0,73.79411764705883,2023-10-01 10:00:00,0.2647058823529412,0.7352941176470589
jan lovl,josef vanek,32,8,4.0625,75.78125,2025-06-10 09:30:00,0.25,0.75
jan lovl,ladislav vosyka,37,9,4.108108108108108,77.37837837837837,2025-06-29 07:30:00,0.24324324324324326,0.7567567567567568
jan lovl,pavel chvatal,29,13,3.896551724137931,73.24137931034483,2025-06-29 09:02:00,0.4482758620689655,0.5517241379310345
jan lovl,radek fnukal,45,11,4.066666666666666,76.4888888888889,2025-06-08 10:30:00,0.24444444444444444,0.7555555555555555
jan lovl,radek vosyka,34,13,3.8823529411764706,72.5,2025-04-08 07:00:00,0.38235294117647056,0.6176470588235294
jan lovl,radim pokorny,36,5,4.25,80.47222222222223,2025-05-22 07:00:00,0.1388888888888889,0.8611111111111112
jan lovl,stanislav hudec,40,11,4.1,75.9,2025-06-10 07:30:00,0.275,0.725
jan manhal,jan ruzicka,35,9,4.057142857142857,76.74285714285715,2025-06-23 15:00:00,0.2571428571428571,0.7428571428571429
jan manhal,jaromir kriz,20,9,3.9,75.25,2025-05-27 17:30:00,0.45,0.55
jan manhal,josef vanek,32,9,4.09375,78.4375,2025-06-20 13:04:00,0.28125,0.71875
jan manhal,ladislav vosyka,24,5,4.083333333333333,77.04166666666667,2025-06-29 09:30:00,0.20833333333333334,0.7916666666666666
jan manhal,pavel chvatal,45,14,4.133333333333334,78.06666666666666,2025-06-29 07:00:00,0.3111111111111111,0.6888888888888889
jan manhal,radek fnukal,21,7,3.857142857142857,72.19047619047619,2025-06-08 13:11:00,0.3333333333333333,0.6666666666666667
jan manhal,radim pokorny,22,6,4.090909090909091,76.36363636363636,2025-06-20 11:30:00,0.2727272727272727,0.7272727272727273
jan manhal,stanislav hudec,33,9,4.090909090909091,75.15151515151516,2025-04-25 13:30:00,0.2727272727272727,0.7272727272727273
jan manhal,vitezslav malina,34,12,4.147058823529412,78.41176470588235,2024-12-18 12:00:00,0.35294117647058826,0.6470588235294117
jan manhal,vlastimil kaisler,24,6,4.041666666666667,75.08333333333333,2024-12-10 11:30:00,0.25,0.75
jan manhal sr,jiri vesely senior,20,7,4.05,74.75,2025-06-24 08:30:00,0.35,0.65
jan manhal sr,josef musil,39,13,4.0256410256410255,75.12820512820512,2025-05-07 11:00:00,0.3333333333333333,0.6666666666666667
jan manhal sr,petr holas,23,7,3.869565217391304,73.3913043478261,2025-06-12 11:30:00,0.30434782608695654,0.6956521739130435
jan manhal sr,tomas brezna,25,7,4.08,74.64,2024-01-15 14:00:00,0.28,0.72
jan mecl jr,jiri nesnera,23,4,4.217391304347826,79.65217391304348,2026-03-11 15:30:00,0.17391304347826086,0.8260869565217391
jan mecl jr,jiri ruzicka,58,15,3.9655172413793105,75.94827586206897,2026-04-13 07:00:00,0.25862068965517243,0.7413793103448276
jan mecl jr,karel smidt,26,1,4.3076923076923075,81.5,2025-02-28 10:30:00,0.038461538461538464,0.9615384615384616
jan mecl jr,lukas jindrak,52,16,3.923076923076923,74.26923076923077,2026-01-29 08:30:00,0.3076923076923077,0.6923076923076923
jan mecl jr,lukas zeman,37,8,4.135135135135135,77.51351351351352,2026-03-24 10:00:00,0.21621621621621623,0.7837837837837838
jan mecl jr,marek fabini,24,4,4.208333333333333,80.66666666666667,2026-03-19 16:30:00,0.16666666666666666,0.8333333333333334
jan mecl jr,martin huk,147,29,4.204081632653061,79.79591836734694,2026-04-15 21:30:00,0.19727891156462585,0.8027210884353742
jan mecl jr,matous klimenta,33,9,4.242424242424242,79.93939393939394,2025-12-25 21:00:00,0.2727272727272727,0.7272727272727273
jan mecl jr,michal jezek,47,12,4.0212765957446805,76.04255319148936,2026-03-26 17:30:00,0.2553191489361702,0.7446808510638299
jan mecl jr,michal vavrecka,84,16,4.214285714285714,81.23809523809524,2026-04-19 09:00:00,0.19047619047619047,0.8095238095238095
jan mecl jr,michal zahradka,89,25,4.157303370786517,78.07865168539325,2026-04-15 18:00:00,0.2808988764044944,0.7191011235955056
jan mecl jr,ondrej svacha,48,11,4.125,78.33333333333333,2025-09-16 21:00:00,0.22916666666666666,0.7708333333333334
jan mecl jr,petr bradach,29,12,3.9310344827586206,74.93103448275862,2026-02-24 15:00:00,0.41379310344827586,0.5862068965517242
jan mecl jr,petr korp,24,9,3.9583333333333335,75.375,2023-09-16 09:30:00,0.375,0.625
jan mecl jr,radek rose,26,8,4.038461538461538,76.07692307692308,2025-07-30 14:00:00,0.3076923076923077,0.6923076923076923
jan mecl jr,rostyslav kliucuk,86,14,4.27906976744186,83.80232558139535,2025-02-09 17:00:00,0.16279069767441862,0.8372093023255813
jan mecl jr,tadeas zika,77,22,4.103896103896104,79.96103896103897,2025-05-28 18:00:00,0.2857142857142857,0.7142857142857143
jan mecl jr,tomas kos,22,4,4.318181818181818,83.5909090909091,2026-01-20 15:00:00,0.18181818181818182,0.8181818181818181
jan mecl jr,tomas postelt,58,11,4.224137931034483,79.36206896551724,2026-03-17 15:30:00,0.1896551724137931,0.8103448275862069
jan mecl jr,tomas prosa,35,10,4.0285714285714285,77.25714285714285,2026-03-04 16:30:00,0.2857142857142857,0.7142857142857143
jan mecl jr,tomas turek,119,20,4.201680672268908,82.59663865546219,2025-11-07 16:00:00,0.16806722689075632,0.8319327731092436
jan mecl jr,vojtech koubek,24,7,3.9166666666666665,73.66666666666667,2026-01-29 20:00:00,0.2916666666666667,0.7083333333333333
jan mecl jr,vratislav petracek,89,17,4.235955056179775,81.0561797752809,2026-04-19 06:00:00,0.19101123595505617,0.8089887640449438
jan mecl jr,yirzhi louda,26,6,3.9615384615384617,73.6923076923077,2024-07-21 03:00:00,0.23076923076923078,0.7692307692307692
jan mecl jr,zdenek bilek,23,8,3.9130434782608696,74.78260869565217,2026-01-29 19:00:00,0.34782608695652173,0.6521739130434783
jan pleskot,jan potensky,32,11,3.84375,70.125,2026-01-12 04:30:00,0.34375,0.65625
jan pleskot,jan steffan,58,12,4.137931034482759,76.44827586206897,2026-03-28 10:30:00,0.20689655172413793,0.7931034482758621
jan pleskot,jaromir cernik,39,11,4.076923076923077,76.56410256410257,2024-01-30 04:00:00,0.28205128205128205,0.717948717948718
jan pleskot,jaroslav strnad,27,6,4.185185185185185,76.22222222222223,2026-03-11 23:00:00,0.2222222222222222,0.7777777777777778
jan pleskot,kolar milan,43,21,3.697674418604651,67.79069767441861,2026-04-03 09:10:00,0.4883720930232558,0.5116279069767442
jan pleskot,ladislav havel,53,20,3.8679245283018866,72.32075471698113,2026-04-09 06:30:00,0.37735849056603776,0.6226415094339622
jan pleskot,lubor sulava,377,58,4.339522546419098,81.79840848806366,2026-04-20 07:00:00,0.15384615384615385,0.8461538461538461
jan pleskot,martin stefek,31,6,4.129032258064516,76.16129032258064,2026-04-05 09:00:00,0.1935483870967742,0.8064516129032258
jan pleskot,martin tacinec,35,13,3.942857142857143,74.02857142857142,2026-03-29 07:00:00,0.37142857142857144,0.6285714285714286
jan pleskot,matej perny,25,4,4.24,77.6,2024-09-12 09:30:00,0.16,0.84
jan pleskot,michal syroha,54,16,4.037037037037037,74.24074074074075,2026-03-21 10:07:00,0.2962962962962963,0.7037037037037037
jan pleskot,mihail trinta,39,5,4.153846153846154,77.84615384615384,2026-02-23 10:00:00,0.1282051282051282,0.8717948717948718
jan pleskot,milan regner,29,8,4.068965517241379,74.41379310344827,2026-04-20 08:30:00,0.27586206896551724,0.7241379310344828
jan pleskot,milan smesny,25,5,4.24,77.72,2024-05-11 07:30:00,0.2,0.8
jan pleskot,milan vrabec,28,14,3.857142857142857,70.67857142857143,2024-07-19 23:30:00,0.5,0.5
jan pleskot,miroslav barta,39,11,4.076923076923077,77.48717948717949,2024-11-11 15:00:00,0.28205128205128205,0.717948717948718
jan pleskot,miroslav klimenta,20,2,4.2,77.25,2024-05-15 17:30:00,0.1,0.9
jan pleskot,ondrej kucirek,21,3,4.142857142857143,77.80952380952381,2026-04-09 22:00:00,0.14285714285714285,0.8571428571428572
jan pleskot,petr picek,61,22,3.9836065573770494,73.91803278688525,2025-08-24 00:00:00,0.36065573770491804,0.639344262295082
jan pleskot,radek bartunek,63,21,4.0476190476190474,75.55555555555556,2026-04-14 17:30:00,0.3333333333333333,0.6666666666666667
jan pleskot,rotislav hasmanda,37,7,4.216216216216216,78.8108108108108,2026-04-10 00:30:00,0.1891891891891892,0.8108108108108107
jan pleskot,stanislav olejarcik,61,20,4.032786885245901,75.81967213114754,2025-05-10 22:00:00,0.32786885245901637,0.6721311475409837
jan pleskot,tibor kolenic,41,5,4.487804878048781,84.48780487804878,2025-08-20 21:30:00,0.12195121951219512,0.8780487804878049
jan pleskot,tomas barta,23,8,3.9565217391304346,76.0,2025-07-17 23:00:00,0.34782608695652173,0.6521739130434783
jan pleskot,tomas regner,55,24,3.8363636363636364,71.76363636363637,2026-04-10 02:00:00,0.43636363636363634,0.5636363636363637
jan pleskot,trojan frantisek,25,7,3.96,74.36,2026-04-04 08:00:00,0.28,0.72
jan pleskot,vaclav dolezal,38,13,3.9210526315789473,72.3157894736842,2026-04-18 02:30:00,0.34210526315789475,0.6578947368421053
jan pleskot,vaclav hruska sr,66,21,4.045454545454546,76.25757575757575,2026-02-27 10:30:00,0.3181818181818182,0.6818181818181819
jan pleskot,vladimir kubat,36,4,4.416666666666667,83.72222222222223,2024-04-23 00:30:00,0.1111111111111111,0.8888888888888888
jan pleskot,yurii holovatiuk,40,9,4.05,75.875,2025-08-20 19:30:00,0.225,0.775
jan potensky,jan steffan,24,7,4.041666666666667,76.25,2024-06-06 01:00:00,0.2916666666666667,0.7083333333333333
jan potensky,jaromir cernik,24,11,3.75,69.375,2026-04-13 01:00:00,0.4583333333333333,0.5416666666666667
jan potensky,jiri grohsgott,29,12,3.7241379310344827,67.65517241379311,2026-04-17 02:30:00,0.41379310344827586,0.5862068965517242
jan potensky,jiri svec,56,14,4.160714285714286,78.10714285714286,2026-04-15 09:30:00,0.25,0.75
jan potensky,josef pelikan,31,14,3.903225806451613,68.90322580645162,2026-04-13 02:30:00,0.45161290322580644,0.5483870967741935
jan potensky,kolar milan,20,8,3.95,74.35,2025-02-13 10:30:00,0.4,0.6
jan potensky,ladislav havel,134,38,4.08955223880597,75.05223880597015,2026-02-09 00:00:00,0.2835820895522388,0.7164179104477613
jan potensky,lubor sulava,63,23,3.9365079365079363,73.11111111111111,2025-10-22 07:30:00,0.36507936507936506,0.6349206349206349
jan potensky,ludek madle,41,12,4.024390243902439,74.48780487804878,2026-04-09 23:00:00,0.2926829268292683,0.7073170731707317
jan potensky,matej perny,24,10,3.8333333333333335,69.70833333333333,2024-09-06 07:00:00,0.4166666666666667,0.5833333333333333
jan potensky,michal syroha,20,16,3.2,52.45,2025-07-15 22:30:00,0.8,0.19999999999999996
jan potensky,mihail trinta,33,11,3.9696969696969697,73.51515151515152,2026-01-14 09:30:00,0.3333333333333333,0.6666666666666667
jan potensky,milan chalupnicek,52,17,4.019230769230769,75.01923076923077,2026-03-27 09:00:00,0.3269230769230769,0.6730769230769231
jan potensky,milan vrabec,35,8,4.228571428571429,77.68571428571428,2026-04-15 08:00:00,0.22857142857142856,0.7714285714285715
jan potensky,pavel kulhanek,38,12,3.973684210526316,73.55263157894737,2025-10-29 23:30:00,0.3157894736842105,0.6842105263157895
jan potensky,pavel sprynar,28,7,3.9642857142857144,73.67857142857143,2026-01-16 04:00:00,0.25,0.75
jan potensky,rotislav hasmanda,20,5,3.95,71.0,2026-01-07 09:00:00,0.25,0.75
jan potensky,stanislav mazanek,28,11,3.857142857142857,69.78571428571429,2026-04-10 01:30:00,0.39285714285714285,0.6071428571428572
jan potensky,stanislav pinc,42,13,3.9761904761904763,73.26190476190476,2025-12-19 08:30:00,0.30952380952380953,0.6904761904761905
jan potensky,tibor kolenic,22,6,4.0,73.72727272727273,2025-01-07 07:30:00,0.2727272727272727,0.7272727272727273
jan potensky,tomas regner,47,21,3.851063829787234,68.97872340425532,2026-02-08 23:00:00,0.44680851063829785,0.5531914893617021
jan potensky,trojan frantisek,50,21,3.76,68.28,2026-02-09 01:30:00,0.42,0.5800000000000001
jan potensky,vaclav hruska sr,66,26,3.8333333333333335,68.93939393939394,2026-04-08 09:00:00,0.3939393939393939,0.6060606060606061
jan potensky,zdenek kasinski,32,8,4.09375,74.0625,2025-06-23 06:30:00,0.25,0.75
jan przybyla,richard macura,26,2,4.384615384615385,81.34615384615384,2024-06-18 14:30:00,0.07692307692307693,0.9230769230769231
jan ruzicka,jan vidourek,20,5,4.25,79.8,2025-01-31 19:30:00,0.25,0.75
jan ruzicka,jaromir kriz,21,2,4.428571428571429,83.95238095238095,2025-05-27 16:00:00,0.09523809523809523,0.9047619047619048
jan ruzicka,ladislav vosyka,42,13,4.023809523809524,74.19047619047619,2025-06-23 14:00:00,0.30952380952380953,0.6904761904761905
jan ruzicka,milancakovsky sr,22,5,3.8636363636363638,72.13636363636364,2025-05-27 17:00:00,0.22727272727272727,0.7727272727272727
jan ruzicka,pavel chvatal,21,4,4.095238095238095,76.42857142857143,2025-02-24 16:00:00,0.19047619047619047,0.8095238095238095
jan ruzicka,radek fnukal,20,7,3.85,70.65,2025-06-22 12:00:00,0.35,0.65
jan ruzicka,radek vosyka,20,6,4.05,72.6,2025-05-15 17:30:00,0.3,0.7
jan ruzicka,radim pokorny,22,6,4.136363636363637,75.5909090909091,2025-06-15 13:30:00,0.2727272727272727,0.7272727272727273
jan ruzicka,vitezslav malina,21,6,4.0476190476190474,73.57142857142857,2025-01-03 22:30:00,0.2857142857142857,0.7142857142857143
jan steffan,jaroslav strnad,27,8,4.0,73.66666666666667,2026-03-18 10:30:00,0.2962962962962963,0.7037037037037037
jan steffan,jiri dedek,22,5,4.045454545454546,75.22727272727273,2026-02-18 11:30:00,0.22727272727272727,0.7727272727272727
jan steffan,jiri havel,21,1,4.333333333333333,82.52380952380952,2026-04-17 08:30:00,0.047619047619047616,0.9523809523809523
jan steffan,jiri hyrsl,24,5,4.291666666666667,80.08333333333333,2024-05-12 17:30:00,0.20833333333333334,0.7916666666666666
jan steffan,kolar milan,34,13,3.8823529411764706,68.70588235294117,2026-03-20 10:30:00,0.38235294117647056,0.6176470588235294
jan steffan,kyryl darin,79,27,3.9240506329113924,72.34177215189874,2026-04-15 07:00:00,0.34177215189873417,0.6582278481012658
jan steffan,lubor sulava,70,23,4.014285714285714,75.68571428571428,2025-11-25 20:30:00,0.32857142857142857,0.6714285714285715
jan steffan,lukas krok,61,18,4.098360655737705,75.19672131147541,2026-03-27 20:00:00,0.29508196721311475,0.7049180327868853
jan steffan,lukas malek,72,28,3.9305555555555554,73.11111111111111,2026-04-09 11:00:00,0.3888888888888889,0.6111111111111112
jan steffan,marek placek,43,9,4.116279069767442,77.90697674418605,2026-03-23 01:00:00,0.20930232558139536,0.7906976744186046
jan steffan,martin sychra,21,8,3.857142857142857,72.28571428571429,2024-11-22 23:00:00,0.38095238095238093,0.6190476190476191
jan steffan,michal vedmoch,22,7,3.909090909090909,74.45454545454545,2026-04-15 09:30:00,0.3181818181818182,0.6818181818181819
jan steffan,mihail trinta,37,17,3.72972972972973,68.5945945945946,2026-03-06 02:00:00,0.4594594594594595,0.5405405405405406
jan steffan,milan longin,38,19,3.763157894736842,71.21052631578948,2025-12-12 11:00:00,0.5,0.5
jan steffan,milan smrcek,64,18,4.09375,75.03125,2026-04-10 00:00:00,0.28125,0.71875
jan steffan,miroslav adamec,51,12,4.117647058823529,76.19607843137256,2025-12-07 03:00:00,0.23529411764705882,0.7647058823529411
jan steffan,miroslav barta,44,9,4.159090909090909,78.20454545454545,2024-05-24 21:00:00,0.20454545454545456,0.7954545454545454
jan steffan,ondrej kucirek,59,19,4.101694915254237,76.88135593220339,2026-04-17 23:30:00,0.3220338983050847,0.6779661016949152
jan steffan,pavel kulhanek,51,15,4.0,75.03921568627452,2024-07-08 00:00:00,0.29411764705882354,0.7058823529411764
