match_id,match_date,player1,player2,match_link
23-03-2026-stary-jiri-petr-monik,2026-03-23 08:30:00,Jiri Stary,Petr Monik,https://scores24.live/en/table-tennis/23-03-2026-stary-jiri-petr-monik
23-03-2026-dalimil-machander-richard-skacelik,2026-03-23 09:00:00,Dalimil Machander,Richard Skacelik,https://scores24.live/en/table-tennis/23-03-2026-dalimil-machander-richard-skacelik
23-03-2026-jiri-grohsgott-tomas-kucera,2026-03-23 09:00:00,Jiri Grohsgott,Tomas Kucera,https://scores24.live/en/table-tennis/23-03-2026-jiri-grohsgott-tomas-kucera
23-03-2026-julius-didi-tomas-nohejl,2026-03-23 09:00:00,Julius Didi,Tomas Nohejl,https://scores24.live/en/table-tennis/23-03-2026-julius-didi-tomas-nohejl
23-03-2026-oborny-dominik-milota-tomas,2026-03-23 09:00:00,Dominik Oborny,Tomas Mikutis,https://scores24.live/en/table-tennis/23-03-2026-oborny-dominik-milota-tomas
23-03-2026-petr-monik-potmesil-pavel,2026-03-23 09:00:00,Petr Monik,Pavel Potmesil,https://scores24.live/en/table-tennis/23-03-2026-petr-monik-potmesil-pavel
23-03-2026-adamczyk-vladimir-petr-osvald,2026-03-23 09:30:00,Vladimir Adamczyk,Petr Osvald,https://scores24.live/en/table-tennis/23-03-2026-adamczyk-vladimir-petr-osvald
23-03-2026-chalupnicek-milan-milan-cetner,2026-03-23 09:30:00,Milan Chalupnicek,Milan Cetner,https://scores24.live/en/table-tennis/23-03-2026-chalupnicek-milan-milan-cetner
23-03-2026-jan-potensky-alexander-hejduk,2026-03-23 09:30:00,Jan Potensky,Alexander Hejduk,https://scores24.live/en/table-tennis/23-03-2026-jan-potensky-alexander-hejduk
23-03-2026-jaroslav-schwan-danko-petr,2026-03-23 09:30:00,Jaroslav Schwan,Petr Danko,https://scores24.live/en/table-tennis/23-03-2026-jaroslav-schwan-danko-petr
23-03-2026-vladimir-kubat-stary-jiri,2026-03-23 09:30:00,Vladimir Kubat,Jiri Stary,https://scores24.live/en/table-tennis/23-03-2026-vladimir-kubat-stary-jiri
23-03-2026-dan-volhejn-michal-vavrecka,2026-03-23 11:00:00,Dan Volhejn,Michal Vavrecka,https://scores24.live/en/table-tennis/23-03-2026-dan-volhejn-michal-vavrecka
23-03-2026-darin-kyryl-jaroslav-prokupek,2026-03-23 11:00:00,Kyryl Darin,Jaroslav Prokupek,https://scores24.live/en/table-tennis/23-03-2026-darin-kyryl-jaroslav-prokupek
23-03-2026-milos-pospisil-rotislav-hasmanda,2026-03-23 11:00:00,Milos Pospisil,Rotislav Hasmanda,https://scores24.live/en/table-tennis/23-03-2026-milos-pospisil-rotislav-hasmanda
23-03-2026-paril-ondrej-jan-szotkowski,2026-03-23 11:00:00,Ondrej Paril,Jan Szotkowski,https://scores24.live/en/table-tennis/23-03-2026-paril-ondrej-jan-szotkowski
23-03-2026-virag-alexandr-tyn-daniel,2026-03-23 11:00:00,Alexandr Virag,Daniel Tyn,https://scores24.live/en/table-tennis/23-03-2026-virag-alexandr-tyn-daniel
23-03-2026-adam-pokorny-tadeas-zika,2026-03-23 11:30:00,Adam Pokorny,Tadeas Zika,https://scores24.live/en/table-tennis/23-03-2026-adam-pokorny-tadeas-zika
23-03-2026-jiri-dedek-josef-belovsky-,2026-03-23 11:30:00,Jiri Dedek,Josef Belovsky,https://scores24.live/en/table-tennis/23-03-2026-jiri-dedek-josef-belovsky-
23-03-2026-kaspar-michal-zbynek-zientek,2026-03-23 11:30:00,Michal Kaspar,Zbynek Zientek,https://scores24.live/en/table-tennis/23-03-2026-kaspar-michal-zbynek-zientek
23-03-2026-milan-longin-vaclav-hruska,2026-03-23 11:30:00,Milan Longin,Vaclav Hruska Sr,https://scores24.live/en/table-tennis/23-03-2026-milan-longin-vaclav-hruska
23-03-2026-vratislav-petracek-jiri-ruzicka,2026-03-23 11:30:00,Vratislav Petracek,Jiri Ruzicka,https://scores24.live/en/table-tennis/23-03-2026-vratislav-petracek-jiri-ruzicka
