player_id,surface,matches_faced,avg_games_allowed,avg_total_games,win_allowed_rate,avg_game_diff_allowed,tour,games_allowed_plus,total_games_plus,win_allowed_plus,defense_index,z_score,return_tier
atp_1,Clay,23,10.130434782608695,25.82608695652174,0.0434782608695652,5.565217391304348,ATP,0.7738204113481536,0.9916957585096742,0.08475195119575044,122.61795886518465,-1.7250435399228368,Elite Returner
atp_1,Grass,12,14.333333333333334,33.25,0.0833333333333333,4.583333333333333,ATP,1.0948617837243548,1.2767665510442312,0.16244123979185499,90.51382162756451,0.7234990043736632,Weak Returner
atp_1,Hard,50,10.02,25.5,0.12,5.46,ATP,0.7653847725291651,0.9791743474173803,0.23391538530027128,123.46152274708348,-1.7893811060867655,Elite Returner
atp_10,Clay,21,11.285714285714286,24.857142857142858,0.238095238095238,2.2857142857142856,ATP,0.8620672516367843,0.9544892798354295,0.46411782797672857,113.79327483632157,-1.0519958848896112,Elite Returner
atp_10,Grass,6,13.5,29.166666666666668,0.1666666666666666,2.1666666666666665,ATP,1.0312070288566597,1.1199706588107292,0.32488247958370997,96.87929711433402,0.2380121205907363,Average Returner
atp_10,Hard,43,12.232558139534884,25.302325581395348,0.3953488372093023,0.8372093023255814,ATP,0.9343925877323049,0.9715838486001913,0.7706514631985681,106.56074122676951,-0.5003795584651565,Strong Returner
atp_100,Clay,8,11.25,23.5,0.375,1.0,ATP,0.8593391907138831,0.9023763593846447,0.7309855790633477,114.06608092861168,-1.0728024656231656,Elite Returner
atp_101,Clay,21,11.38095238095238,20.38095238095238,0.5714285714285714,-2.380952380952381,ATP,0.8693420807645208,0.7826080685240686,1.1138827871441488,113.06579192354792,-0.996511669600135,Strong Returner
atp_101,Grass,5,15.2,27.0,0.6,-3.4,ATP,1.1610627287867576,1.0367728384419321,1.1695769265013565,83.89372712132423,1.2284053635079062,Poor Returner
atp_101,Hard,21,11.904761904761903,20.61904761904762,0.7142857142857143,-3.1904761904761907,ATP,0.9093536409670719,0.7917506861470135,1.3923534839301863,109.06463590329281,-0.6913484855080098,Strong Returner
atp_102,Clay,9,12.11111111111111,25.11111111111111,0.5555555555555556,0.8888888888888888,ATP,0.9251157707438346,0.9642414052999039,1.0829415986123672,107.48842292561655,-0.5711326857141417,Strong Returner
atp_104,Hard,7,15.285714285714286,29.0,0.7142857142857143,-1.5714285714285714,ATP,1.1676100750017206,1.1135708264746678,1.3923534839301863,83.23899249982793,1.2783411572684367,Poor Returner
atp_106,Hard,7,16.142857142857142,30.428571428571427,0.7142857142857143,-1.8571428571428568,ATP,1.2330835371513498,1.1684265322123362,1.3923534839301863,76.69164628486502,1.777699094873732,Poor Returner
atp_108,Hard,16,14.3125,26.8125,0.625,-1.8125,ATP,1.0932704148526624,1.0295730270638632,1.218309298438913,90.67295851473376,0.7113618322790898,Weak Returner
atp_109,Clay,6,12.666666666666666,23.166666666666668,0.6666666666666666,-2.1666666666666665,ATP,0.9675522739889646,0.889576694712522,1.2995299183348403,103.24477260110353,-0.24747476319219067,Average Returner
atp_109,Grass,6,14.166666666666666,28.666666666666668,0.5,0.3333333333333333,ATP,1.0821308327508157,1.1007711618025453,0.9746474387511304,91.78691672491843,0.6264016276170772,Weak Returner
atp_109,Hard,19,11.736842105263158,21.57894736842105,0.631578947368421,-1.894736842105263,ATP,0.8965269685576418,0.8286098708795169,1.231133606843533,110.34730314423582,-0.7891759177289297,Strong Returner
atp_11,Clay,11,10.818181818181818,22.818181818181817,0.3636363636363636,1.181818181818182,ATP,0.8263544541006229,0.8761952271007574,0.7088345009099128,117.36455458993771,-1.3243729417652275,Elite Returner
atp_11,Grass,8,12.125,25.875,0.375,1.625,ATP,0.9261766833249628,0.9935739701735182,0.7309855790633477,107.38233166750372,-0.5630412376510926,Strong Returner
atp_11,Hard,57,11.192982456140353,25.035087719298247,0.3157894736842105,2.649122807017544,ATP,0.8549838653808304,0.9613221835325778,0.6155668034217665,114.50161346191696,-1.1060199892504172,Elite Returner
atp_111,Clay,6,12.0,22.0,0.6666666666666666,-2.0,ATP,0.9166284700948086,0.8447778683600928,1.2995299183348403,108.33715299051914,-0.6358642702185316,Strong Returner
atp_111,Grass,7,14.857142857142858,30.0,0.4285714285714285,0.2857142857142857,ATP,1.1348733439269059,1.1519698204910356,0.8354120903581116,86.51266560730942,1.0286621884657885,Poor Returner
atp_111,Hard,18,14.88888888888889,28.33333333333333,0.5555555555555556,-1.4444444444444444,ATP,1.1372982869694848,1.0879714971304224,1.0829415986123672,86.27017130305153,1.0471569268956142,Poor Returner
atp_112,Hard,24,12.083333333333334,22.375,0.5833333333333334,-1.7916666666666667,ATP,0.9229939455815782,0.8591774911162308,1.1370886785429855,107.70060544184219,-0.5873155818402386,Strong Returner
atp_113,Clay,20,10.4,22.35,0.4,1.55,ATP,0.7944113407488341,0.8582175162658217,0.7797179510009044,120.55886592511659,-1.5679990870817504,Elite Returner
atp_113,Grass,5,15.8,27.8,0.8,-3.8,ATP,1.206894152291498,1.0674920336550264,1.5594359020018087,79.3105847708502,1.5779559198316142,Poor Returner
atp_113,Hard,5,15.2,26.2,1.0,-4.2,ATP,1.1610627287867576,1.0060536432288378,1.9492948775022607,83.89372712132423,1.2284053635079062,Poor Returner
atp_114,Clay,9,11.555555555555555,21.444444444444443,0.6666666666666666,-1.6666666666666667,ATP,0.8826792674987046,0.8234450939065551,1.2995299183348403,111.73207325012953,-0.8947906082360926,Strong Returner
atp_114,Hard,5,14.8,26.0,0.8,-3.6,ATP,1.130508446450264,0.9983738444255642,1.5594359020018087,86.94915535497361,0.9953716592921023,Weak Returner
atp_115,Grass,5,14.0,27.4,0.6,-0.6,ATP,1.0693998817772767,1.0521324360484792,1.1695769265013565,93.06001182227233,0.5293042508604923,Weak Returner
atp_115,Hard,19,14.473684210526317,26.789473684210527,0.6842105263157895,-2.1578947368421053,ATP,1.1055825845441771,1.0286888397016443,1.3337280740804942,89.44174154558229,0.805265216379209,Weak Returner
atp_116,Hard,8,13.5,24.5,0.625,-2.5,ATP,1.0312070288566597,0.9407753534010125,1.218309298438913,96.87929711433402,0.2380121205907363,Average Returner
atp_118,Clay,6,12.166666666666666,24.0,0.5,-0.3333333333333333,ATP,0.9293594210683476,0.9215758563928286,0.9746474387511304,107.06405789316524,-0.5387668934619466,Strong Returner
atp_118,Hard,26,12.346153846153848,22.46153846153846,0.6923076923076923,-2.230769230769231,ATP,0.9430696759629283,0.8625004809830318,1.3495118382707958,105.69303240370716,-0.4342004877240838,Strong Returner
atp_12,Clay,16,10.25,24.0,0.25,3.5,ATP,0.782953484872649,0.9215758563928286,0.4873237193755652,121.7046515127351,-1.6553867261626776,Elite Returner
atp_12,Grass,6,12.333333333333334,27.5,0.3333333333333333,2.833333333333333,ATP,0.9420903720418867,1.055972335450116,0.6497649591674202,105.79096279581132,-0.4416695167053606,Strong Returner
atp_12,Hard,18,12.27777777777778,27.166666666666668,0.2222222222222222,2.611111111111111,ATP,0.9378467217173738,1.0431726707779934,0.4331766394449468,106.21532782826262,-0.4740353089575546,Strong Returner
atp_122,Clay,7,13.714285714285714,26.714285714285715,0.7142857142857143,-0.7142857142857143,ATP,1.0475753943940669,1.0258016972943984,1.3923534839301863,95.24246056059332,0.3628516049920598,Weak Returner
atp_122,Hard,14,14.357142857142858,27.071428571428573,0.6428571428571429,-1.6428571428571428,ATP,1.0966804910062888,1.0395156237288157,1.2531181355371677,90.33195089937112,0.7373700581960325,Weak Returner
atp_123,Grass,5,17.4,32.8,0.8,-2.0,ATP,1.3291112816374724,1.2594870037368655,1.5594359020018087,67.08887183625276,2.510090736694832,Poor Returner
atp_123,Hard,27,15.074074074074074,28.96296296296296,0.5555555555555556,-1.1851851851851851,ATP,1.1514437880511947,1.1121486415110984,1.0829415986123672,84.85562119488053,1.155042901069598,Poor Returner
atp_125,Hard,7,13.0,27.571428571428573,0.4285714285714285,1.5714285714285714,ATP,0.9930141759360427,1.0587151207369996,0.8354120903581116,100.69858240639573,-0.05328000967901967,Average Returner
atp_127,Hard,6,16.166666666666668,27.0,1.0,-5.333333333333333,ATP,1.234902244433284,1.0367728384419321,1.9492948775022607,76.5097755566716,1.7915701486961022,Poor Returner
atp_129,Clay,11,12.0,20.363636363636363,0.8181818181818182,-3.636363636363636,ATP,0.9166284700948086,0.7819431508787636,1.5948776270473042,108.33715299051914,-0.6358642702185316,Strong Returner
atp_129,Hard,5,12.0,24.0,0.6,0.0,ATP,0.9166284700948086,0.9215758563928286,1.1695769265013565,108.33715299051914,-0.6358642702185316,Strong Returner
atp_13,Clay,19,10.105263157894736,22.210526315789476,0.2631578947368421,2.0,ATP,0.7718976590272072,0.8528618671003809,0.5129723361848054,122.81023409727928,-1.7397081322933967,Elite Returner
atp_13,Hard,37,11.567567567567568,24.91891891891892,0.3783783783783784,1.7837837837837838,ATP,0.8835968135148156,0.9568614184619233,0.7375710347305852,111.64031864851844,-0.8877925991004822,Strong Returner
atp_132,Clay,13,12.076923076923077,24.615384615384617,0.4615384615384615,0.4615384615384615,ATP,0.9225042936210573,0.9452060065567472,0.8996745588471972,107.74957063789427,-0.591050096330877,Strong Returner
atp_132,Hard,6,15.333333333333334,26.0,1.0,-4.666666666666667,ATP,1.1712474895655889,0.9983738444255642,1.9492948775022607,82.87525104344111,1.306083264913175,Poor Returner
atp_136,Hard,12,10.583333333333334,20.416666666666668,0.5833333333333334,-0.75,ATP,0.8084153868197271,0.7839794611675104,1.1370886785429855,119.15846131802729,-1.4611919726495064,Elite Returner
atp_137,Hard,13,13.615384615384617,27.384615384615383,0.4615384615384615,0.1538461538461538,ATP,1.040020764146033,1.0515416822943813,0.8996745588471972,95.99792358539669,0.30523338142221923,Weak Returner
atp_14,Clay,16,9.6875,20.625,0.375,1.25,ATP,0.7399865253369549,0.791979251587587,0.7309855790633477,126.00134746630451,-1.9830903727161528,Elite Returner
atp_14,Grass,6,16.5,35.833333333333336,0.3333333333333333,2.833333333333333,ATP,1.2603641463803619,1.3759639522531817,0.6497649591674202,73.96358536196381,1.985764902209272,Poor Returner
atp_14,Hard,45,12.71111111111111,26.4,0.4222222222222222,0.9777777777777776,ATP,0.970947194248575,1.0137334420321114,0.8230356149453989,102.9052805751425,-0.22158212939043467,Average Returner
atp_141,Hard,6,12.5,21.33333333333333,0.8333333333333334,-3.6666666666666665,ATP,0.9548213230154257,0.8191785390158474,1.6244123979185507,104.51786769845744,-0.3445721399487756,Strong Returner
atp_143,Clay,14,15.0,28.214285714285715,0.7857142857142857,-1.7857142857142858,ATP,1.1457855876185108,1.0834001883189504,1.5315888323232048,85.42144123814892,1.111888511400004,Poor Returner
atp_143,Grass,6,18.5,38.5,0.3333333333333333,1.5,ATP,1.41313555806283,1.4783612696301625,0.6497649591674202,58.686444193717,3.1509334232882957,Poor Returner
atp_143,Hard,7,13.285714285714286,25.142857142857142,0.7142857142857143,-1.4285714285714286,ATP,1.0148386633192525,0.9654604209829633,1.3923534839301863,98.51613366807474,0.11317263618941274,Average Returner
atp_144,Grass,6,11.833333333333334,24.0,0.5,0.3333333333333333,ATP,0.9038975191212697,0.9215758563928286,0.9746474387511304,109.61024808787303,-0.7329616469751166,Strong Returner
atp_145,Hard,14,13.857142857142858,27.428571428571427,0.5,-0.2857142857142857,ATP,1.0584876380856718,1.0532295501632325,0.9746474387511304,94.15123619143282,0.44607792792627654,Weak Returner
atp_146,Clay,9,13.444444444444445,25.88888888888889,0.5555555555555556,-1.0,ATP,1.0269633785321468,0.9941072895348567,1.0829415986123672,97.30366214678531,0.2056463283385413,Average Returner
atp_146,Hard,5,18.6,35.2,0.6,-2.0,ATP,1.4207741286469535,1.3516445893761486,1.1695769265013565,57.922587135304646,3.2091918493422478,Poor Returner
atp_147,Clay,7,15.714285714285714,27.428571428571427,1.0,-4.0,ATP,1.200346806076535,1.0532295501632325,1.9492948775022607,79.9653193923465,1.5280201260710837,Poor Returner
atp_147,Hard,31,12.225806451612904,23.774193548387096,0.6129032258064516,-0.6774193548387096,ATP,0.9338768552847647,0.9129051158084874,1.1947291184691275,106.61231447152353,-0.5043129855805769,Strong Returner
atp_15,Clay,15,11.066666666666666,24.0,0.4,1.8666666666666667,ATP,0.8453351446429902,0.9215758563928286,0.7797179510009044,115.46648553570098,-1.1796095800554096,Elite Returner
atp_15,Grass,7,13.857142857142858,29.714285714285715,0.2857142857142857,2.0,ATP,1.0584876380856718,1.140998679343502,0.5569413935720744,94.15123619143282,0.44607792792627654,Weak Returner
atp_15,Hard,58,11.60344827586207,24.41379310344828,0.3793103448275862,1.206896551724138,ATP,0.8863375867439744,0.9374650952961534,0.7393877121560298,111.36624132560256,-0.8668890631910964,Strong Returner
atp_151,Hard,5,15.6,27.0,1.0,-4.2,ATP,1.1916170111232511,1.0367728384419321,1.9492948775022607,80.83829888767488,1.461439067723711,Poor Returner
atp_157,Clay,9,13.444444444444445,24.666666666666668,0.6666666666666666,-2.2222222222222223,ATP,1.0269633785321468,0.9471751857370738,1.2995299183348403,97.30366214678531,0.2056463283385413,Average Returner
atp_16,Clay,10,13.0,28.9,0.4,2.9,ATP,0.9930141759360427,1.109730927073031,0.7797179510009044,100.69858240639573,-0.05328000967901967,Average Returner
atp_16,Grass,7,14.142857142857142,28.714285714285715,0.4285714285714285,0.4285714285714285,ATP,1.0803121254688817,1.1025996853271343,0.8354120903581116,91.96878745311183,0.612530573794708,Weak Returner
