match_id,date,player1,player2,sets1,sets2
11512745,2026-02-26T20:40:00Z,Adam Linek,Wojciech Gluszek,3,2
11512746,2026-02-26T20:35:00Z,Jakub Kaczmarek,Wojciech Pytlas,3,0
11507841,2026-02-26T20:30:00Z,Bartlomiej Mrugala,Marcin Kowalczyk,2,3
11512747,2026-02-26T20:30:00Z,Dawid Pyrek,Adam Staniczek,3,0
11509255,2026-02-26T20:25:00Z,Jakub Witkowski,Mateusz Rutkowski,1,3
11512748,2026-02-26T20:20:00Z,Maciej Sinicki,Bartosz Sulkowski,3,1
11512750,2026-02-26T20:10:00Z,Dariusz Molenda,Zbigniew Nocun,3,0
11512749,2026-02-26T20:10:00Z,Kacper Adamus,Pawel Gasiorski,0,3
11510974,2026-02-26T20:05:00Z,Piotr Strus,Jaroslaw Rolak,3,0
11507425,2026-02-26T20:00:00Z,Patryk Jendrzejewski,Krystian Kolodziej,3,2
11512751,2026-02-26T19:55:00Z,Blazej Warpas,Wojciech Gluszek,0,3
11512752,2026-02-26T19:45:00Z,Mariusz Koczyba,Piotr Kaczynski,2,3
11512753,2026-02-26T19:45:00Z,Pawel Polanski,Jacek Zelezik,3,0
11507842,2026-02-26T19:40:00Z,Kuba Golaszewski,Marcin Kowalczyk,0,3
11510949,2026-02-26T19:35:00Z,Maciej Domin,Krzysztof Kapik,3,2
11512636,2026-02-26T19:30:00Z,Adam Linek,Waclaw Suchecki,2,3
11512595,2026-02-26T19:25:00Z,Pawel Gasiorski,Jakub Kaczmarek,3,2
11507988,2026-02-26T19:20:00Z,Bartlomiej Mrugala,Milosz Kukawka,1,3
11507554,2026-02-26T19:15:00Z,Krystian Kolodziej,Jakub Witkowski,3,0
11512596,2026-02-26T19:10:00Z,Wojciech Gluszek,Maciej Sinicki,3,2
11512597,2026-02-26T19:00:00Z,Kacper Adamus,Piotr Kaczynski,3,1
11512598,2026-02-26T18:55:00Z,Jacek Zelezik,Adam Staniczek,3,2
11507843,2026-02-26T18:55:00Z,Marcin Kowalczyk,Jaroslaw Rolak,3,0
11507426,2026-02-26T18:50:00Z,Patryk Jendrzejewski,Krzysztof Kapik,1,3
11512994,2026-02-26T18:45:00Z,Blazej Warpas,Waclaw Suchecki,3,0
11512264,2026-02-26T18:35:00Z,Mariusz Koczyba,Wojciech Pytlas,1,3
11510380,2026-02-26T18:30:00Z,Pawel Polanski,Zbigniew Nocun,1,3
11510967,2026-02-26T18:30:00Z,Piotr Strus,Milosz Kukawka,1,3
11509256,2026-02-26T18:25:00Z,Maciej Domin,Mateusz Rutkowski,3,0
11512265,2026-02-26T18:20:00Z,Adam Linek,Bartosz Sulkowski,2,3
11512266,2026-02-26T18:10:00Z,Piotr Kaczynski,Jakub Kaczmarek,2,3
11512267,2026-02-26T18:05:00Z,Lukasz Oracz,Krzysztof Hetnar,1,3
11507989,2026-02-26T18:05:00Z,Kuba Golaszewski,Bartlomiej Mrugala,0,3
11510965,2026-02-26T18:00:00Z,Krzysztof Kapik,Jakub Witkowski,0,3
11512268,2026-02-26T17:55:00Z,Waclaw Suchecki,Maciej Sinicki,1,3
11512269,2026-02-26T17:50:00Z,Pawel Gasiorski,Wojciech Pytlas,1,3
11505948,2026-02-26T17:45:00Z,Marcin Kowalczyk,Piotr Strus,3,0
11512178,2026-02-26T17:40:00Z,Karol Jablonski,Krzysztof Schaniel,0,3
11507555,2026-02-26T17:40:00Z,Krystian Kolodziej,Mateusz Rutkowski,3,1
11511948,2026-02-26T17:35:00Z,Wojciech Gluszek,Bartosz Sulkowski,0,3
11511949,2026-02-26T17:25:00Z,Kacper Adamus,Mariusz Koczyba,3,0
11505989,2026-02-26T17:25:00Z,Bartlomiej Mrugala,Jaroslaw Rolak,1,3
11507427,2026-02-26T17:20:00Z,Patryk Jendrzejewski,Maciej Domin,2,3
11511950,2026-02-26T17:20:00Z,Waldemar Glanowski,Witold Buczynski,0,3
11511810,2026-02-26T17:15:00Z,Blazej Warpas,Adam Linek,0,3
11511811,2026-02-26T17:00:00Z,Piotr Kaczynski,Pawel Gasiorski,3,2
11505927,2026-02-26T17:00:00Z,Kuba Golaszewski,Milosz Kukawka,3,2
11507556,2026-02-26T16:55:00Z,Krzysztof Kapik,Krystian Kolodziej,1,3
11511813,2026-02-26T16:50:00Z,Waclaw Suchecki,Wojciech Gluszek,1,3
11509117,2026-02-26T16:35:00Z,Mariusz Koczyba,Jakub Kaczmarek,3,2
11506138,2026-02-26T16:35:00Z,Petr David,Lukasz Jarocki,2,3
11510973,2026-02-26T16:30:00Z,Maciej Domin,Jakub Witkowski,3,0
11511669,2026-02-26T16:30:00Z,Lukasz Oracz,Witold Buczynski,2,3
11511670,2026-02-26T16:25:00Z,Adam Linek,Maciej Sinicki,2,3
11509134,2026-02-26T16:10:00Z,Josef Braun,Michal Murawski,2,3
11508203,2026-02-26T16:10:00Z,Kacper Adamus,Wojciech Pytlas,0,3
11507428,2026-02-26T16:05:00Z,Patryk Jendrzejewski,Mateusz Rutkowski,3,1
11511776,2026-02-26T16:05:00Z,Waldemar Glanowski,Karol Jablonski,3,0
11505985,2026-02-26T16:00:00Z,Blazej Warpas,Bartosz Sulkowski,3,1
11507499,2026-02-26T15:50:00Z,Grzegorz Felkel,Marcin Jadczyk,0,3
11511579,2026-02-26T15:45:00Z,Witold Buczynski,Krzysztof Hetnar,0,3
11506650,2026-02-26T15:45:00Z,Maciej Domin,Jakub Witkowski,3,0
11511485,2026-02-26T15:40:00Z,Mateusz Zagajewski,Adam Linek,3,0
11507990,2026-02-26T15:35:00Z,Bartlomiej Mrugala,Wojciech Gluszek,2,3
11506137,2026-02-26T15:30:00Z,Lukasz Jarocki,Michal Murawski,1,3
11510077,2026-02-26T15:25:00Z,Artur Gromek,Jakub Kuzmicz,3,2
11510078,2026-02-26T15:20:00Z,Grzegorz Poliniewicz,Karol Sulkowski,3,1
11511777,2026-02-26T15:20:00Z,Lukasz Oracz,Karol Jablonski,1,3
11511406,2026-02-26T15:15:00Z,Waclaw Suchecki,Bartlomiej Wisniewski,0,3
11508801,2026-02-26T15:05:00Z,Petr David,Marcin Jadczyk,3,1
11508145,2026-02-26T15:00:00Z,Adrian Spychala,Karol Wisniewski,0,3
11511408,2026-02-26T14:55:00Z,Arkadiusz Mugowski,Igor Dabrowski,1,3
11511407,2026-02-26T14:55:00Z,Waldemar Glanowski,Krzysztof Schaniel,0,3
11511410,2026-02-26T14:50:00Z,Michal Skorski,Miroslaw Piecowski,0,3
11507503,2026-02-26T14:40:00Z,Grzegorz Felkel,Josef Braun,3,1
11506664,2026-02-26T14:35:00Z,Jakub Witkowski,Jakub Kuzmicz,1,3
11511682,2026-02-26T14:30:00Z,Karol Jablonski,Krzysztof Hetnar,1,3
11511265,2026-02-26T14:30:00Z,Adam Linek,Karol Sulkowski,3,1
11511266,2026-02-26T14:25:00Z,Wojciech Gluszek,Bartlomiej Wisniewski,3,0
11506141,2026-02-26T14:15:00Z,Marcin Jadczyk,Lukasz Jarocki,2,3
11511189,2026-02-26T14:10:00Z,Witold Buczynski,Krzysztof Schaniel,0,3
11506644,2026-02-26T14:10:00Z,Maciej Domin,Karol Wisniewski,1,3
11511190,2026-02-26T14:05:00Z,Mateusz Zagajewski,Igor Dabrowski,3,0
11507991,2026-02-26T14:00:00Z,Bartlomiej Mrugala,Miroslaw Piecowski,3,2
11508342,2026-02-26T13:50:00Z,Petr David,Josef Braun,2,3
11511191,2026-02-26T13:45:00Z,Lukasz Oracz,Waldemar Glanowski,3,2
11510045,2026-02-26T13:45:00Z,Adrian Spychala,Artur Gromek,0,3
11510079,2026-02-26T13:40:00Z,Arkadiusz Mugowski,Grzegorz Poliniewicz,0,3
11511608,2026-02-26T13:35:00Z,Michal Skorski,Waclaw Suchecki,3,1
11507496,2026-02-26T13:25:00Z,Grzegorz Felkel,Michal Murawski,3,1
