game_id,game_date,season,team,opponent,home_away,player_id,player_name,position,is_goalie,goals,assists,points,shots,hits,blocks,pp_points,faceoffs_won,faceoffs_taken,shots_against,goals_against,saves,save_pct,toi_minutes
2025030141,2026-04-18,2025,PIT,PHI,H,8480980,C. Dewar,C,False,0,0,0,0,6,1,0,0,0,0,0,0,0.0,11.58
2025030141,2026-04-18,2025,PIT,PHI,H,8481725,E. Soderblom,L,False,0,0,0,3,0,0,0,0,0,0,0,0,0.0,10.42
2025030141,2026-04-18,2025,PIT,PHI,H,8477511,A. Mantha,R,False,0,0,0,1,5,0,0,0,0,0,0,0,0.0,13.63
2025030141,2026-04-18,2025,PIT,PHI,H,8481481,B. Lizotte,C,False,0,0,0,0,2,0,0,0,0,0,0,0,0.0,11.63
2025030141,2026-04-18,2025,PIT,PHI,H,8478569,N. Acciari,C,False,0,0,0,1,3,0,0,0,0,0,0,0,0.0,9.35
2025030141,2026-04-18,2025,PIT,PHI,H,8482475,E. Chinakhov,R,False,0,0,0,0,3,2,0,0,0,0,0,0,0.0,16.27
2025030141,2026-04-18,2025,PIT,PHI,H,8476483,R. Rakell,R,False,0,1,1,2,3,0,0,0,0,0,0,0,0.0,17.88
2025030141,2026-04-18,2025,PIT,PHI,H,8471215,E. Malkin,C,False,1,1,2,1,2,0,0,0,0,0,0,0,0.0,20.45
2025030141,2026-04-18,2025,PIT,PHI,H,8485414,B. Kindel,C,False,0,0,0,0,2,0,0,0,0,0,0,0,0.0,12.98
2025030141,2026-04-18,2025,PIT,PHI,H,8471675,S. Crosby,C,False,0,0,0,3,3,1,0,0,0,0,0,0,0.0,19.6
2025030141,2026-04-18,2025,PIT,PHI,H,8478854,R. Shea,D,False,0,0,0,0,2,0,0,0,0,0,0,0,0.0,15.68
2025030141,2026-04-18,2025,PIT,PHI,H,8478450,P. Wotherspoon,D,False,0,0,0,0,4,1,0,0,0,0,0,0,0.0,19.57
2025030141,2026-04-18,2025,PIT,PHI,H,8479398,S. Girard,D,False,0,0,0,0,2,1,0,0,0,0,0,0,0.0,18.33
2025030141,2026-04-18,2025,PIT,PHI,H,8471724,K. Letang,D,False,0,0,0,1,0,1,0,0,0,0,0,0,0.0,21.37
2025030141,2026-04-18,2025,PIT,PHI,H,8474578,E. Karlsson,D,False,0,1,1,2,0,2,0,0,0,0,0,0,0.0,25.72
2025030141,2026-04-18,2025,PIT,PHI,H,8477365,C. Clifton,D,False,0,0,0,0,3,0,0,0,0,0,0,0,0.0,14.37
2025030141,2026-04-18,2025,PIT,PHI,H,8481668,A. Silovs,G,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2025030141,2026-04-18,2025,PIT,PHI,H,8479973,S. Skinner,G,True,0,0,0,0,0,0,0,0,0,20,3,17,0.85,57.67
2025030141,2026-04-18,2025,PHI,PIT,A,8478439,T. Konecny,R,False,0,1,1,0,4,0,0,0,0,0,0,0,0.0,16.35
2025030141,2026-04-18,2025,PHI,PIT,A,8476461,S. Couturier,C,False,0,0,0,2,7,0,0,0,0,0,0,0,0.0,15.78
2025030141,2026-04-18,2025,PHI,PIT,A,8477903,G. Hathaway,R,False,0,0,0,0,6,1,0,0,0,0,0,0,0.0,12.12
2025030141,2026-04-18,2025,PHI,PIT,A,8477989,C. Dvorak,C,False,0,1,1,2,2,2,0,0,0,0,0,0,0.0,18.0
2025030141,2026-04-18,2025,PHI,PIT,A,8480220,N. Cates,L,False,0,0,0,2,1,0,0,0,0,0,0,0,0.0,15.5
2025030141,2026-04-18,2025,PHI,PIT,A,8484387,M. Michkov,R,False,0,0,0,0,2,0,0,0,0,0,0,0,0.0,11.42
2025030141,2026-04-18,2025,PHI,PIT,A,8476822,L. Glendening,C,False,0,0,0,0,1,1,0,0,0,0,0,0,0.0,13.28
2025030141,2026-04-18,2025,PHI,PIT,A,8481533,T. Zegras,C,False,0,1,1,2,0,1,0,0,0,0,0,0,0.0,15.52
